ligand_name;smiles;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds
ligand6905-0;[CH3][S][C]([CH3])([CH3])[CH]([n]1[cH][cH][c]([c]2[cH][cH][cH][cH][cH]2)[n]1)[n]1[cH][cH][c]([c]2[cH][cH][cH][cH][cH]2)[n]1;5.6989000000000045;0;4;0;6
ligand6906-0;[CH3][CH2][O][C](=[O])[c]1[cH][cH][cH][c](/[C]([CH3])=[N]/[c]2[c]([CH2][CH3])[cH][cH][cH][c]2[CH2][CH3])[n]1;4.523800000000004;0;2;0;6
ligand6907-0;[CH3][C@H]1[CH2][CH2][C@H]([CH3])[P]1[c]1[s][c]2[cH][cH][cH][cH][c]2[c]1[P]1[C@@H]([CH3])[CH2][CH2][C@@H]1[CH3];6.257300000000005;2;2;2;2
ligand6908-0;[CH3][N]1[C][N]([CH3])[N]([CH3])[CH]1;-0.17401999999999984;1;0;1;0
ligand6909-0;[O]=[C]1[c]2[cH][cH][cH][cH][c]2[C](=[O])[C@H]2[C@@H]1[C@H]1[CH]=[CH][C@@H]2[CH2][CH2]1;2.894000000000001;4;1;1;0
ligand6910-0;[CH3]/[C](=[N]\[NH][C](=[O])[c]1[cH][cH][cH][o]1)[c]1[cH][cH][cH][c](/[C]([CH3])=[N]/[NH][C](=[O])[c]2[cH][cH][cH][o]2)[n]1;2.5756000000000006;0;3;0;6
ligand6911-0;[CH]1[CH]=[CH][CH]=[C]1[C]1([C]2=[CH][CH]=[CH][CH]2)[CH2][CH2][CH2][CH2][CH2][CH2]1;4.727980000000004;3;0;1;2
ligand6912-0;[CH3][CH2][N]1[C]([c]2[cH][cH][c]([CH3])[cH][cH]2)=[C][N]2[CH][CH]=[C]([CH3])[CH]=[C]21;3.6972000000000023;2;1;0;2
ligand6913-0;[O]=[S]1(=[O])[c]2[cH][cH][cH][cH][c]2[P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][c]21;2.591000000000001;1;3;0;1
ligand6914-0;[CH3][C]1([CH2][C@H](/[N]=[C](\[c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][c]2[N][C](=[O])[C@@H]2[CH2][CH2][CH2][N]2[CH2][c]2[cH][cH][cH][cH][cH]2)[C]([O])=[O])[CH2][CH2][CH2][CH2][CH2]1;6.637300000000007;2;3;2;10
ligand6915-0;[CH3]/[C](=[N]\[c]1[c]([CH3])[cH][c]([CH3])[cH][c]1[CH3])[c]1[cH][cH][cH][c](/[C]([CH3])=[N]/[c]2[c]([CH3])[cH][c]([CH3])[cH][c]2[CH3])[n]1;7.213520000000006;0;3;0;4
ligand6915-1;[CH3]/[C](=[N]\[c]1[c]([CH3])[cH][c]([CH3])[cH][c]1[CH3])[c]1[cH][cH][cH][c](/[C]([CH3])=[N]/[c]2[c]([CH3])[cH][c]([CH3])[cH][c]2[CH3])[n]1;7.213520000000006;0;3;0;4
ligand6916-0;[CH3][C]([CH3])([CH3])[P]([CH2][c]1[cH][cH][cH][c]([OH])[n]1)[CH2][c]1[cH][cH][cH][c]([OH])[n]1;3.868400000000002;0;2;0;4
ligand6917-0;[CH3]/[N]=[C](\[CH3])[C](/[N]=[N]/[c]1[cH][cH][cH][cH][cH]1)[C](=[O])[C]([F])([F])[F];3.524390000000002;0;1;0;4
ligand6918-0;[CH3][CH2][CH2][CH2][CH2][CH2][S][c]1[cH][cH][cH][cH][c]1/[CH]=[N]/[CH2][CH2]/[N]=[CH]/[c]1[cH][cH][cH][cH][c]1[S][CH2][CH2][CH2][CH2][CH2][CH3];8.569400000000003;0;2;0;17
ligand6919-0;[O][c]1[cH][o][c]([CH2][OH])[cH][c]1=[O];0.2759;0;1;0;1
ligand6920-0;[CH3][N]1[C][N]([c]2[cH][cH][cH][cH][n]2)[CH]=[CH]1;1.3008899999999999;1;1;0;1
ligand6921-0;[cH]1[cH][cH][c]([P]([CH2][c]2[cH][cH][cH][c]([CH2][P]([c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][cH]3)[n]2)[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;6.347400000000007;0;5;0;8
ligand6922-0;[CH3][CH]([CH3])[P]([c]1[cH][cH][cH][c]2[c]1[N][c]1[c]([cH][cH][cH][c]1[P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[CH2][CH2]2)[CH]([CH3])[CH3];7.200800000000007;1;2;0;6
ligand6923-0;[cH]1[cH][cH][c]([CH2][S][CH2][CH2][S][CH2][c]2[cH][cH][cH][cH][n]2)[n][cH]1;3.643200000000002;0;2;0;7
ligand6924-0;[BH3][C]#[N];-1.1671200000000002;0;0;0;0
ligand6925-0;[cH]1[cH][cH][c]2[c]([cH]1)[CH2][S][c]1[cH][cH][cH][cH][c]1[S][CH2]2;4.584600000000003;1;2;0;0
ligand6926-0;[CH3][CH]([CH3])[Si]([O])([CH]([CH3])[CH3])[CH]([CH3])[CH3];3.5924000000000023;0;0;0;3
ligand6927-0;[CH3]/[C](=[N]\[N][C]([NH2])=[S])[c]1[cH][cH][cH][cH][c]1[O];1.4024;0;1;0;2
ligand6928-0;[OH]/[N]=[C](\[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][n]1;2.3082000000000003;0;2;0;2
ligand6929-0;[CH3][N]1[C][N]([CH2][C]2=[C][C]([CH2][N]3[C][N]([CH3])[CH]=[CH]3)=[CH][CH]=[CH]2)[CH]=[CH]1;1.64197;3;0;0;4
ligand6930-0;[O][c]1[cH][cH][c]([N]=[O])[c]2[cH][cH][cH][n][c]12;2.7765000000000004;0;2;0;1
ligand6931-0;[CH3][CH]([CH3])[P]([CH2][CH2][C]1=[CH][CH]=[CH][CH]=[C]1)[CH]([CH3])[CH3];4.530790000000004;1;0;0;5
ligand6932-0;[NH2][CH2][CH2][N]([CH2][CH2]/[N]=[CH]/[c]1[cH][cH][cH][cH][c]1[O])[CH2][c]1[cH][c]([N+](=[O])[O-])[cH][cH][c]1[O];2.762200000000001;0;2;0;9
ligand6933-0;[O][c]1[cH][cH][c]([N][N][c]2[cH][cH][cH][cH][cH]2)[cH][c]1/[CH]=[N]/[N][C](=[O])[c]1[cH][cH][cH][cH][cH]1;3.696100000000002;0;3;0;6
ligand6934-0;[CH3][CH2][C@@H]([CH3])[c]1[cH][cH][c]2[cH][cH][c]3[cH][cH][c]([C@@H]([CH3])[CH2][CH3])[n][c]3[c]2[n]1;5.810000000000004;0;3;0;4
ligand6935-0;[CH3][S]=[O];-0.17079999999999995;0;0;0;0
ligand6936-0;[CH]1=[CH][C@H]2[CH2][CH2][C@@H]1[P]1[C@H]3[CH]=[CH][C@H]([CH2][CH2]3)[P]21;4.066800000000003;6;0;2;0
ligand6937-0;[CH3][C]1[C]([CH3])=[c]2[s][c]3[cH][cH][cH][cH][c]3[c]2=[C]1[Si]([CH3])([CH3])[C]1=[C]([CH3])[C]([CH3])=[C]2[S][C]3[CH]=[CH][CH]=[CH][C]3=[C]21;6.922880000000006;4;2;0;2
ligand6938-0;[CH2][C@@H]([CH2][CH2][P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[CH]([Cl])[Cl];4.763390000000004;0;2;0;6
ligand6939-0;[O]=[C]1[CH]=[CH][C](=[O])[N]1[c]1[cH][cH][c]([NH][C](=[S])[c]2[cH][cH][cH][cH][n]2)[cH][cH]1;2.2985999999999995;1;2;0;3
ligand6940-0;[F][c]1[cH][cH][c]2[n][c]([C]3=[CH][CH]=[CH][CH]=[C]3)[s][c]2[cH]1;3.7479900000000015;1;2;0;1
ligand6941-0;[CH]=[N][C]([F])([F])[F];1.0838;0;0;0;0
ligand6942-0;[CH3][N]([CH3])[C][N][C](=[O])[N]([CH3])[CH3];-0.16971000000000003;0;0;0;2
ligand6943-0;[CH3][NH][C](=[S])[NH]/[N]=[C](\[CH3])[c]1[cH][cH][cH][cH][cH]1;1.5045;0;1;0;2
ligand6944-0;[C]#[N][c]1[cH][cH][c]([O][CH3])[cH][cH]1;1.9723699999999997;0;1;0;1
ligand6945-0;[CH2][c]1[cH][cH][cH][c]([CH2][CH3])[c]1[O];2.5749900000000006;0;1;0;1
ligand6946-0;[CH3][P]([CH3])([CH3])[N];0.8771;0;0;0;0
ligand6947-0;[CH3][C]([CH3])([CH3])[N][Si]([CH3])([CH3])[C]1=[CH][CH]=[C]([Si]([CH3])([CH3])[N][C]([CH3])([CH3])[CH3])[CH]1;4.351490000000004;1;0;0;4
ligand6948-0;[CH3]/[C]=[N]\[c]1[c]([CH3])[cH][cH][cH][c]1[CH3];2.9026400000000017;0;1;0;1
ligand6949-0;[CH3][O][C](=[O])[C]1=[CH][CH]=[CH][C]=[C]1[NH][P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;2.9801900000000012;1;2;0;5
ligand6950-0;[O][c]1[cH][cH][cH][cH][c]1[CH2][N]1[C][N]([CH2][c]2[cH][cH][cH][cH][c]2[O])[C@@H]([c]2[cH][cH][cH][cH][cH]2)[C@@H]1[c]1[cH][cH][cH][cH][cH]1;6.770890000000006;1;4;1;6
ligand6951-0;[CH3][Si]([CH3])([CH3])[CH]([P][C]([O][C](=[O])[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[Si]([CH3])([CH3])[CH3];6.450790000000007;0;2;0;7
ligand6952-0;[CH3][CH]([CH3])[C](/[CH]=[C](\[O])[C]([F])([F])[F])=[N]\[c]1[cH][cH][cH][cH][cH]1;4.291800000000003;0;1;0;3
ligand6953-0;[CH3][P]([CH3])[c]1[cH][cH][cH][cH][c]1[P]([CH3])[c]1[cH][cH][cH][cH][c]1[P]([CH3])[c]1[cH][cH][cH][cH][c]1[P]([CH3])[CH3];4.545200000000004;0;3;0;6
ligand6954-0;[CH3][NH][C](=[S])[N][N][CH][c]1[c]([O])[cH][cH][c]2[cH][cH][cH][cH][c]12;2.1215899999999994;0;2;0;3
ligand6955-0;[O][c]1[cH][c]([C]([F])([F])[C]([F])([F])[C]([F])([F])[C]([F])([F])[F])[c]([C]([F])([F])[C]([F])([F])[C]([F])([F])[C]([F])([F])[F])[cH][c]1[O];7.823600000000004;0;1;0;6
ligand6956-0;[CH2]1[CH2][N]2[CH2][CH2][CH2][N]3[B@H]4[B@@H]([N]([CH2]1)[C]23)[N]1[CH2][CH2][CH2][N]2[CH2][CH2][CH2][N]4[C]21;-1.1462199999999967;6;0;6;0
ligand6957-0;[O]=[C]1[N][CH2][CH2][CH2][N]2[CH2][CH2][CH2][C@H]2[C](=[O])[N][CH2][CH2][CH2][N]2[CH2][CH2][CH2][C@@H]12;-0.02899999999999836;3;0;3;0
ligand6958-0;[CH]1=[CH][C@H]2[CH2][CH2][C@@H]1[C]1=[C]3/[CH]=[C]4\[N]=[C](/[CH]=[C]5\[N]/[C](=[CH]\[C]6=[N]/[C](=[CH]\[C](=[C]12)[N]3)[C]1=[C]6[C@H]2[CH]=[CH][C@@H]1[CH2][CH2]2)[C]1=[C]5[C@H]2[CH]=[CH][C@@H]1[CH2][CH2]2)[C]1=[C]4[C@H]2[CH]=[CH][C@@H]1[CH2][CH2]2;8.462800000000005;17;0;1;0
ligand6959-0;[CH2][N]([CH3])[CH][c]1[cH][cH][cH][cH][cH]1;1.91988;0;1;0;2
ligand6960-0;[cH]1[cH][cH][c]([N]2[CH2][C@@H]3[CH2][CH2][CH2][N]3[P]2[c]2[cH][cH][cH][c]3[cH][cH][cH][n][c]23)[cH][cH]1;4.156600000000004;2;3;2;2
ligand6961-0;[CH3][NH][C](=[S])[N][N][CH][c]1[cH][cH][c]([O][CH3])[cH][c]1[O];0.9769899999999998;0;1;0;4
ligand6962-0;[CH2]1[CH2][N][C]2=[N][CH2][CH2][CH2][N]2[CH2]1;0.05620000000000003;2;0;1;0
ligand6963-0;[CH3][CH]([CH3])[C@H]([OH])[C@H]1[C@@H]([O])[C@@H]([O])[CH2][Si]1([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;2.2485;1;2;1;4
ligand6964-0;[C]1=[C]([c]2[s][c]([c]3[cH][cH][cH][s]3)[cH][c]2[P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[S][CH]=[CH]1;6.687790000000006;1;4;0;5
ligand6965-0;[CH3][c]1[cH][cH][cH][c]([CH2][N]([CH2][c]2[cH][cH][cH][cH][cH]2)[CH2][c]2[cH][cH][cH][c]([CH3])[n]2)[n]1;4.295840000000004;0;3;0;6
ligand6966-0;[CH3][CH]([CH3])[P]([c]1[cH][cH][cH][cH][c]1[C]1[CH]=[CH][CH]=[CH][CH][CH2]1)[CH]([CH3])[CH3];5.253580000000005;1;1;0;4
ligand6967-0;[NH2][C](=[S])[N]/[N]=[CH]/[c]1[cH][cH][c]2[cH][cH][c]3[cH][cH][cH][c]4[cH][cH][c]1[c]2[c]34;3.765900000000003;0;4;0;2
ligand6968-0;[C]1=[CH][CH]=[CH][CH]=[C]1/[CH]=[N]/[C@H]1[CH2][CH2][CH2][CH2][C@H]1/[N]=[CH]\[c]1[cH][cH][cH][cH][cH]1;4.343090000000004;2;1;1;4
ligand6969-0;[CH3][CH2][NH][C](=[S])[NH][CH2][CH3];0.4903;0;0;0;2
ligand6970-0;[CH3][C]([CH3])([CH3])[C]1=[CH][C]=[C]([c]2[cH][n][cH][c]([C]3=[C][CH]=[C]([C]([CH3])([CH3])[CH3])[CH]=[CH]3)[n]2)[CH]=[CH]1;5.934380000000005;2;1;0;2
ligand6971-0;[CH3][c]1[cH][c](=[O])[o][c]2[cH][c]([S])[cH][cH][c]12;2.657820000000001;0;2;0;0
ligand6972-0;[CH3][C]([CH3])([CH3])[O][C]1=[N][C]=[CH][CH]=[CH]1;2.08669;1;0;0;0
ligand6973-0;[O][C](=[O])[C@@]12[CH2][C@@H]3[CH2][C@@H]([CH2][C@@]([OH])([CH2]3)[CH2]1)[CH2]2;1.2748000000000002;4;0;4;1
ligand6974-0;[CH3][Si]([CH3])([CH3])[CH]([n]1[cH][cH][c]2[cH][cH][cH][n][c]21)[n]1[cH][cH][c]2[cH][cH][cH][n][c]21;4.310300000000003;0;4;0;3
ligand6975-0;[NH2][c]1[cH][cH][c]2[cH][cH][c]3[cH][cH][c]([NH2])[n][c]3[c]2[n]1;1.9473999999999996;0;3;0;0
ligand6976-0;[CH]1=[CH][C]2[CH]=[C]([C]([C]3=[CH][C]4[CH]=[CH][CH]=[CH][C]4=[CH]3)=[C]([c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][cH]3)[CH]=[C]2[CH]=[CH]1;7.622280000000006;4;2;0;4
ligand6977-0;[O][C](=[O])/[CH]=[CH]\[C](=[O])[OH];-0.4157000000000001;0;0;0;2
ligand6978-0;[CH3][N]1[C@@H]2[CH][CH][CH][C@H]1[CH2][CH2]2;1.07567;2;0;2;0
ligand6979-0;[CH3][c]1[cH][c]([CH3])[n]([c]2[cH][cH][cH][c](/[CH]=[C](\[O])[c]3[cH][cH][cH][cH][cH]3)[n]2)[n]1;3.836940000000003;0;3;0;3
ligand6980-0;[CH3][CH2][CH2][CH2][B@@]([C]1[CH]=[CH][CH]=[CH]1)([C]1=[CH][CH]=[CH][CH]1)[NH]1[CH2][CH2][CH2][CH2][CH2]1;4.520580000000004;3;0;1;6
ligand6981-0;[CH3][c]1[n][n]([c]2[cH][cH][cH][cH][cH]2)[c]([CH3])[c]1[Br];3.2758400000000014;0;2;0;1
ligand6982-0;[O]=[C]1[NH][C](=[O])[c]2[cH][n][cH][cH][c]21;-0.03479999999999989;1;1;0;0
ligand6983-0;[N]#[C][C]1([C]#[N])[C@@H]2[CH][C@@H]([c]3[cH][cH][cH][cH][c]32)[C]1([C]#[N])[C]#[N];2.1524099999999997;2;1;1;0
ligand6984-0;[CH3][S][CH2][n]1[cH][cH][cH][n]1;1.2036;0;1;0;2
ligand6985-0;[NH2][CH2][c]1[cH][cH][cH][n][cH]1;0.5403000000000001;0;1;0;1
ligand6986-0;[CH3][c]1[cH][cH][c](/[N]=[CH]/[C]2=[CH][CH]=[CH][CH]=[C]2)[cH][cH]1;3.5529100000000025;1;1;0;2
ligand6987-0;[CH3][O][c]1[cH][c]([C]#[C][c]2[cH][cH][cH][cH][n]2)[c]([C]#[C][c]2[cH][cH][cH][cH][n]2)[cH][c]1[O][CH3];3.293400000000002;0;3;0;2
ligand6988-0;[O][C](=[O])[c]1[cH][cH][c]([C]([F])([F])[F])[cH][n]1;1.6710999999999998;0;1;0;1
ligand6989-0;[CH3][CH2][O][C](=[O])/[CH]=[C]/[CH2][S](=[O])(=[O])[c]1[cH][cH][cH][cH][cH]1;1.3827900000000002;0;1;0;5
ligand6990-0;[c]1[c](-[c]2[cH][cH][cH][cH][n]2)[c]2[cH][cH][c]3[cH][cH][c]4[cH][cH][c]5[cH][cH][c]1[c]1[c]5[c]4[c]3[c]2=1;6.1997700000000036;2;5;0;1
ligand6991-0;[CH3][Si]([CH3])([CH3])[CH]([P]1[N]=[C]([c]2[cH][cH][cH][cH][cH]2)[O][C@H]1[c]1[cH][cH][cH][cH][cH]1)[Si]([CH3])([CH3])[CH3];6.682500000000007;1;2;0;5
ligand6992-0;[O]=[C]([N][N][c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;2.2823;0;2;0;3
ligand6993-0;[CH3][CH]([CH3])[N]([B]1=[CH][N]([CH3])[CH][CH]=[CH]1)[CH]([CH3])[CH3];1.64069;1;0;0;3
ligand6994-0;[O]=[C]([N][C](=[S])[N]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][c]1[Cl];5.207800000000003;0;3;0;3
ligand6995-0;[NH2][C]1[N][CH2][CH2][S]1;-0.2567099999999999;1;0;1;0
ligand6996-0;[CH3][S][CH2][c]1[n][c]2[cH][cH][cH][cH][c]2[n]1[CH3];2.4363;0;2;0;2
ligand6997-0;[N]#[C][c]1[cH][cH][c](/[N]=[CH]/[C]2[CH]=[C]([Br])[CH]=[CH][C]2=[O])[cH][cH]1;3.2527700000000017;1;1;0;2
ligand6998-0;[O][O][S]([O])([O])[C]([F])([F])[F];1.2789;0;0;0;1
ligand6999-0;[CH]1=[CH][CH]=[CH][CH]=[CH][CH]=[CH]1;2.2248;1;0;0;0
ligand7000-0;[CH3][O][c]1[cH][cH][c]([c]2[cH][c]([S][CH3])[n][n]2[CH2][n]2[n][c]([S][CH3])[cH][c]2[c]2[cH][cH][c]([O][CH3])[cH][cH]2)[cH][cH]1;5.477200000000004;0;4;0;8
ligand7001-0;[CH2]=[CH][C@H]1[CH2][N@@]2[CH2][CH2][C@H]1[CH2][C@@H]2[CH2][N][C]1[N]([CH3])[CH2][CH2][N]1[CH3];0.8113900000000005;4;0;4;4
ligand7002-0;[CH3][S](=[O])(=[O])[N][C@@H]1[c]2[cH][cH][cH][cH][c]2[CH][CH][C@@H]1[c]1[cH][cH][cH][cH][c]1[O];2.989580000000002;1;2;0;3
ligand7003-0;[CH3][N]([CH3])[CH2][CH2][CH2][N]([CH3])[CH3];0.4996999999999998;0;0;0;4
ligand7004-0;[CH3][c]1[cH][c]([CH3])[c]([B@@]2([Cl])[C][N]2[CH3])[c]([CH3])[cH]1;2.02325;1;1;1;1
ligand7005-0;[CH3][C]([c]1[cH][cH][cH][cH][cH]1)([n]1[cH][cH][cH][n]1)[n]1[cH][cH][cH][n]1;2.3489000000000004;0;3;0;3
ligand7006-0;[CH2][C]([CH3])([CH3])[CH2][O]/[N]=[C](\[CH3])[C]([O])=[O];1.19629;0;0;0;4
ligand7007-0;[CH3][S][c]1[cH][cH][cH][cH][c]1/[N]=[CH]/[C]1=[C][CH]=[CH][CH]=[CH]1;3.9663900000000023;1;1;0;3
ligand7008-0;[CH3][c]1[cH][n][c]([C]2=[CH][CH]=[CH][CH]=[C]2)[c]([c]2[cH][cH][cH][cH][cH]2)[n]1;3.813010000000002;1;2;0;2
ligand7009-0;[CH3][CH]([CH3])[N]([C]([N][PH][CH]([Si]([CH3])([CH3])[CH3])[Si]([CH3])([CH3])[CH3])[N]([CH3])[CH3])[CH]([CH3])[CH3];4.435090000000003;0;0;0;9
ligand7010-0;[CH]1[CH2][CH2][CH2][N]1;0.5463899999999999;1;0;1;0
ligand7011-0;[OH][C]1=[C][C]([OH])=[CH][CH]=[CH]1;1.24319;1;0;0;0
ligand7012-0;[CH3][N]1[C][N]([CH2][c]2[c]3[cH][cH][cH][cH][c]3[cH][c]3[cH][cH][cH][cH][c]23)[CH]=[CH]1;4.2078900000000035;1;3;0;2
ligand7013-0;[CH3][C]1=[C]([c]2[cH][cH][cH][cH][cH]2)[O][C]=[CH]1;2.7646900000000008;1;1;0;1
ligand7014-0;[cH]1[cH][c]2[cH][cH][c]3[cH][cH][c]4[cH][cH][c]5[cH][cH][c]1[c]1[c]2[c]3[c]4[c]51;5.766000000000004;0;6;0;0
ligand7015-0;[CH3][O][c]1[cH][cH][cH][cH][c]1/[N]=[CH]/[c]1[cH][cH][cH][cH][n]1;2.8408000000000007;0;2;0;3
ligand7016-0;[CH3][CH2][N]1[C][N]([CH2][CH3])[C]([CH3])=[C]1[CH3];1.89149;1;0;0;2
ligand7017-0;[CH3][CH2][c]1[cH][cH][cH][c]([CH2][CH3])[c]1/[N]=[C](\[CH3])[c]1[cH][cH][cH][c]([c]2[n][c]3[cH][cH][cH][cH][c]3[n]2[CH]([CH3])[CH3])[n]1;6.993100000000006;0;4;0;6
ligand7018-0;[CH3][C]1=[C]([CH3])[N]([CH]([CH3])[CH3])[C]([NH][P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[N]1[CH]([CH3])[CH3];4.922490000000005;1;0;0;6
ligand7019-0;[O][C](=[O])[c]1[cH][c]([I])[cH][cH][c]1[OH];1.5675;0;1;0;1
ligand7020-0;[O]=[C]([OH])[C]1[CH]=[CH][C](=[S])[N]=[CH]1;0.61349;1;0;0;1
ligand7021-0;[CH3][N]([CH3])[CH2][C]1=[C][CH]=[CH][c]2[cH][cH][cH][cH][c]21;2.46159;1;1;0;2
ligand7022-0;[CH]=[CH][c]1[cH][cH][c]([O][CH3])[cH][cH]1;2.1413900000000003;0;1;0;2
ligand7023-0;[CH3][C](=[NH])[N][N]([CH3])[CH3];0.06456999999999963;0;0;0;1
ligand7024-0;[CH3][N]1[C][N]([CH3])[c]2[c]1[c](=[O])[n]([CH2][CH2][OH])[c](=[O])[n]2[CH3];-1.578409999999999;1;1;0;2
ligand7025-0;[CH3][c]1[cH][cH][cH][c]([CH3])[c]1[N][Si]([CH3])[CH3];2.790440000000001;0;1;0;2
ligand7026-0;[O]=[P]([NH][P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;4.553000000000003;0;4;0;6
ligand7027-0;[CH3][C@]12[CH2][C@@]3([CH3])[O][C@]([CH3])([CH2][C@@]([CH3])([O]1)[P]3[c]1[cH][cH][cH][cH][cH]1)[O]2;3.5294000000000025;4;1;4;1
ligand7028-0;[CH2][C@@H]([O][CH3])[CH]([CH3])[CH3];1.49149;0;0;0;2
ligand7029-0;[CH3][c]1[cH][cH][cH][c](/[CH]=[N]/[CH2][CH2][c]2[cH][nH][cH][n]2)[n]1;1.7747199999999999;0;2;0;4
ligand7030-0;[C][C@]12[CH2][C@H]3[CH2][C@H]([CH2][C@H]([CH2]3)[CH2]1)[CH2]2;2.790890000000001;4;0;4;0
ligand7031-0;[CH]1[CH]=[C]2[N]=[C]1[C]([c]1[cH][cH][cH][s]1)[C]1=[CH][CH]=[C]([N]1)[C]1=[N]/[C](=[C](/[c]3[cH][cH][cH][s]3)[C]3=[N][C](=[CH][CH]3)[C]2[c]2[cH][cH][cH][s]2)[CH]=[CH]1;7.323560000000005;5;3;0;3
ligand7032-0;[NH2][C](=[O])[NH][C]1=[CH][C]=[CH][CH]=[CH]1;0.4677900000000001;1;0;0;1
ligand7033-0;[CH2]=[C]1[CH2][C@@]12[CH2][C@@]21[CH2][P]1[c]1[cH][cH][cH][cH][cH]1;2.896200000000001;3;1;3;1
ligand7034-0;[Br][C]1=[C]([Br])[c]2[cH][cH][cH][c]3[cH][cH][cH][c]1[c]23;4.768800000000002;1;2;0;0
ligand7035-0;[CH3][c]1[cH][cH][c]([N]2[C][N]([CH2][N]3[C][N]([c]4[cH][cH][c]([CH3])[cH][cH]4)[CH]=[CH]3)[CH]=[CH]2)[cH][cH]1;4.140120000000003;2;2;0;4
ligand7036-0;[CH3][CH2][N]([CH2][CH3])[c]1[cH][cH][c]2[cH][c]([C](=[O])[NH]/[N]=[CH]\[c]3[cH][cH][c]([O][CH3])[cH][cH]3)[c](=[O])[o][c]2[cH]1;3.4117000000000015;0;3;0;7
ligand7037-0;[CH3][CH]([CH3])[P]([CH2][c]1[cH][cH][c]2[cH][cH][cH][cH][c]2[n]1)[CH]([CH3])[CH3];5.0335000000000045;0;2;0;4
ligand7038-0;[C]=[CH][C]([CH3])([CH3])[CH3];1.89869;0;0;0;0
ligand7038-1;[C]=[CH][C]([CH3])([CH3])[CH3];1.89869;0;0;0;0
ligand7039-0;[CH3][CH2][NH][C](=[S])[NH][N][CH][c]1[cH][cH][cH][cH][c]1[O][CH3];1.2084899999999998;0;1;0;5
ligand7040-0;[CH3][O][C](=[O])[CH]([C](=[O])[O][CH3])[C@H]1[CH][CH]=[CH][CH][C@H]1[c]1[cH][cH][cH][cH][cH]1;2.32698;1;1;0;4
ligand7041-0;[CH3][C]1([CH3])[CH2][O][C@@]2([CH3])[N]=[C]([N]3[CH2][CH2][CH2][CH2][CH2]3)[O][N]12;1.5579999999999996;3;0;2;0
ligand7042-0;[O]=[C]([N][C](=[S])[N]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;4.554400000000004;0;3;0;3
ligand7043-0;[CH3][c]1[cH][c]([CH3])[c]([N]2[C][N]([c]3[n][cH][cH][cH][n]3)[CH]=[CH]2)[c]([CH3])[cH]1;3.1959500000000016;1;2;0;2
ligand7044-0;[CH3][CH2][C](=[O])[CH][C](=[O])[CH2][CH3];1.14889;0;0;0;4
ligand7045-0;[NH][c]1[cH][cH][cH][c]2[cH][cH][cH][n][c]12;2.1491999999999996;0;2;0;0
ligand7046-0;[CH3][c]1[cH][c]([N]([CH3])[CH3])[cH][cH][c]1[N]=[O];2.45892;0;1;0;2
ligand7047-0;[CH3][O][c]1[cH][cH][c]([N]([CH3])[CH2][c]2[cH][cH][cH][cH][n]2)[cH][cH]1;2.7266000000000004;0;2;0;4
ligand7048-0;[CH3]/[C]([O])=[CH]/[CH][c]1[cH][cH][cH][cH][cH]1;2.573290000000001;0;1;0;2
ligand7049-0;[CH3][C]([CH3])([CH3])[C]1=[CH][CH]=[C]([c]2[n][c]3[cH][cH][cH][cH][c]3[s]2)[C]=[CH]1;5.025190000000003;1;2;0;1
ligand7050-0;[CH3][c]1[cH][cH][c]([NH][c]2[cH][cH][c]([CH3])[cH][c]2[S])[c]([S])[cH]1;5.159840000000003;0;2;0;2
ligand7051-0;[cH]1[cH][cH][c]([c]2[cH][cH][c]([c]3[cH][cH][cH][cH][n]3)[n][n]2)[n][cH]1;2.697400000000001;0;3;0;2
ligand7052-0;[CH3][NH][C](=[O])[C]1=[CH][CH]=[CH][C](=[O])[N+]1[O-];-0.6494000000000002;1;0;0;1
ligand7053-0;[OH][c]1[cH][cH][cH][cH][c]1[NH][CH2][c]1[cH][cH][cH][cH][n]1;2.3993;0;2;0;3
