occurrence;energy;dipole_moment;homo_lumo_gap;metal_bound_homo_energy;metal_bound_homo_s;metal_bound_homo_p;metal_bound_homo_d;metal_bound_homo_f;metal_bound_lumo_energy;metal_bound_lumo_s;metal_bound_lumo_p;metal_bound_lumo_d;metal_bound_lumo_f;polarisability;molar_volume;largest_frequency;I1/I3;I2/I3
LOPTOZ-subgraph-1;-323.614026006;1.7399;0.16999999999999998;0.015;0.27243622844159865;0.667458432304038;0.06010533925436332;0.0;0.185;0.9844726969570654;0.01552730304293456;0.0;0.0;87.87;1068.777;3346.5181;0.2187597182801478;0.8409072695423022
SUXPIL-subgraph-0;-1427.97092283;1.6827;0.148;-0.215;0.0;1.0;0.0;0.0;-0.067;0.0;0.9868903455171647;0.013109654482835242;0.0;433.99;3092.394;3161.3432;;
COTGAW-subgraph-0;-1060.61224792;7.4126;0.14300000000000002;0.082;0.0;0.9888079400274522;0.011192059972547776;0.0;0.225;0.013805004314063845;0.9499568593615185;0.0362381363244176;0.0;208.59;2149.622;3679.0549;;
WAFWEJ-subgraph-1;-1157.58135362;6.7435;0.162;-0.224;0.0;0.9782326185834957;0.02176738141650422;0.0;-0.062;0.0;1.0;0.0;0.0;297.38;2543.532;3165.8481;;
XOMMAN-subgraph-3;-460.344779122;12.5596;0.10300000000000001;-0.004;0.23886762039089257;0.7247632480354624;0.03636913157364497;0.0;0.283;0.06006311717397941;0.9820828667413213;-0.04214598391530082;0.0;133.03;1401.918;3146.18;0.1361809620427015;0.8991470481099106
RIBRIE-subgraph-4;-608.873830327;12.5932;0.136;0.113;0.0;0.9559543230016313;0.044045676998368685;0.0;0.289;0.0;0.9590575916230366;0.04094240837696334;0.0;114.43;1568.917;3054.8781;0.24939798494850712;0.7665227162919124
YIPLUH-subgraph-1;-1154.32669886;0.0003;0.217;-0.222;0.17508042563721854;0.8249195743627814;0.0;0.0;0.039;1.0475185966470522;-0.0475185966470523;0.0;0.0;303.95;3562.81;3396.2754;;
GIDLEM-subgraph-0;-1721.18053996;2.5642;0.14400000000000002;0.026;0.0;0.9652597402597403;0.034740259740259745;0.0;0.17;0.038355291117722054;0.9212707182320442;0.04037399065023373;0.0;398.42;4094.479;3098.1134;;
UXILIZ-subgraph-0;-629.976798405;3.6656;0.17099999999999999;-0.216;0.45706860706860714;0.5185031185031186;0.024428274428274433;0.0;-0.045;0.011326149109302837;0.9886738508906971;0.0;0.0;159.97;2088.416;3160.6124;0.1916255733215645;0.8899414827500055
FOTPAF-subgraph-0;-2115.80334822;2.3541;0.128;-0.224;0.10983643798273512;0.8722171740118128;0.017946388005452066;0.0;-0.096;0.0;0.927950445555314;0.07204955444468594;0.0;355.73;3136.584;3139.4356;;
KEJDIO-subgraph-1;-5664.43256755;4.2316;0.14700000000000002;-0.062;0.0;0.9664436657109483;0.03355633428905172;0.0;0.085;0.027158623674529318;0.9307509197143475;0.042090456611123137;0.0;183.01;2130.319;3127.6827;;
KEJDEK-subgraph-1;-5664.43256793;4.2306;0.14700000000000002;-0.062;0.0;0.9664401019541207;0.03355989804587936;0.0;0.085;0.027053349204631535;0.9308516394329617;0.04209501136240667;0.0;183.01;1881.876;3127.6797;;
FAPHIQ-subgraph-1;-730.604542979;2.2095;0.217;-0.225;0.3892066918510524;0.6107933081489476;0.0;0.0;-0.008;0.07530052166024041;0.8410070310728056;0.08369244726695396;0.0;191.64;2470.406;3209.421;0.24423487543356717;0.8642112339061135
XEPKAE-subgraph-0;-873.233477074;7.6985;0.183;-0.052;0.0;0.949274605991024;0.050725394008976105;0.0;0.136;-0.017982017982017994;0.9708069708069709;0.047175047175047176;0.0;142.58;1691.617;3448.343;0.19117568887278621;0.9465907356298254
XEPKAE-subgraph-1;-873.233477074;7.6985;0.183;-0.052;0.0;0.949274605991024;0.050725394008976105;0.0;0.136;-0.017982017982017994;0.9708069708069709;0.047175047175047176;0.0;142.58;1958.714;3448.343;0.19117568887278621;0.9465907356298254
HOSPEK-subgraph-1;-1122.14509279;5.9719;0.125;-0.057;0.0;0.9829931972789115;0.017006802721088437;0.0;0.068;0.0;0.9561181434599156;0.043881856540084384;0.0;260.53;2355.812;3115.3686;;
ZAXFEL-subgraph-0;-3473.46524472;3.3941;0.157;-0.219;0.017456622936944565;0.9714346170122726;0.011108760050782904;0.0;-0.062;0.0;0.9391449194891727;0.060855080510827324;0.0;233.5;2499.327;3139.0431;;
ZEQFUY-subgraph-0;-1043.66600547;5.9268;0.204;-0.238;0.0;0.9736584303907696;0.026341569609230436;0.0;-0.034;0.0;0.8913973892574363;0.10860261074256364;0.0;131.04;1898.822;3638.9867;0.34006169572299555;0.8641385409414272
VEPXOD-subgraph-1;-1275.76668712;8.7321;0.11499999999999999;-0.039;0.0;0.9723681445681867;0.02763185543181341;0.0;0.076;0.0;0.9483016449476608;0.051698355052339245;0.0;189.37;1761.663;3110.9558;0.39796503741729083;0.6487581636875628
HATQIC-subgraph-0;-907.322390524;5.6217;0.094;0.134;0.05169244079160809;0.8952092570563426;0.05309830215204931;0.0;0.307;1.5394449641409416;-0.5394449641409415;0.0;0.0;292.56;3023.475;3002.5684;;
AYEHUK-subgraph-0;-2184.53267279;1.9787;0.18;-0.219;0.10591647331786544;0.8940835266821346;0.0;0.0;-0.039;0.0;0.9275412087912087;0.07245879120879122;0.0;459.87;4039.228;3630.5465;;
WOGWIB-subgraph-4;-662.083894302;3.1325;0.179;-0.239;0.4073957016434893;0.5926042983565107;0.0;0.0;-0.06;0.0;0.9551295555087423;0.04487044449125765;0.0;145.47;1843.563;3228.6215;0.13753933542781188;0.9372476665100418
CEQFEM-subgraph-1;-898.639816908;6.7817;0.138;-0.053;0.0;0.9577098243331165;0.04229017566688354;0.0;0.085;0.0;0.9837825491091823;0.01621745089081773;0.0;262.53;1931.867;3128.0936;;
BUSVOC-subgraph-2;-1534.51513511;4.0606;0.109;-0.062;0.0;0.9285080913322988;0.07149190866770119;0.0;0.086;0.0;1.0;0.0;0.0;469.86;3901.645;3127.2743;;
NIFDUF-subgraph-0;-2012.35084469;2.8608;0.15900000000000003;-0.202;0.08031674208144797;0.8343891402714931;0.08529411764705881;0.0;-0.043;0.0;0.8874671541185879;0.11253284588141207;0.0;428.45;4462.586;3136.1036;;
NILKIC-subgraph-0;-997.870990723;3.8569;0.12100000000000001;-0.192;0.0;0.9282834712497348;0.07171652875026521;0.0;-0.071;0.0;0.9686723560548773;0.03132764394512261;0.0;142.77;2194.391;3087.9531;0.5573485142366179;0.7152551948065724
UXUSIQ-subgraph-0;-1719.93050322;5.6511;0.14500000000000002;-0.226;0.11348684210526315;0.8865131578947368;0.0;0.0;-0.081;0.024334442595673876;0.9224209650582362;0.05324459234608985;0.0;283.44;3112.092;3150.3742;;
GEBTEP-subgraph-0;-1487.55322438;17.439;0.074;0.083;0.0;1.0;0.0;0.0;0.157;0.0;0.9761824890976183;0.02381751090238175;0.0;347.47;2065.439;3153.6826;;
CIRJOD-subgraph-2;-1123.13738002;6.1883;0.187;-0.233;0.0;1.0;0.0;0.0;-0.02;0.01562843935725292;0.9572969403477879;0.02707462029495928;0.0;258.95;2299.67;3187.0742;;
REYXAY-subgraph-0;-815.668169664;10.6497;0.134;0.117;0.0;0.9883317565436771;0.011668243456322927;0.0;0.268;0.17085003163889476;0.7823244041341488;0.046825564226956336;0.0;143.53;1659.29;3056.2185;0.3539462627804204;0.648983310735251
URUKOI-subgraph-0;-899.251098292;3.8478;0.274;-0.103;0.0;0.9858715977560774;0.014128402243922712;0.0;0.171;0.0;0.9279232831511652;0.07207671684883481;0.0;66.09;1195.279;3187.8629;0.1787994664470653;0.9462531338803897
FOBFOV-subgraph-0;-3398.31122114;4.5239;0.14200000000000002;0.131;0.1511738202513635;0.8488261797486364;0.0;0.0;0.278;0.0;0.9542188224385721;0.04578117756142791;0.0;370.14;4813.148;3138.1125;;
KAWBUJ-subgraph-0;-3398.31121603;4.5206;0.14200000000000002;0.131;0.15129238795352143;0.8487076120464785;0.0;0.0;0.278;0.0;0.9786001418775124;0.021399858122487583;0.0;370.15;4878.155;3137.7213;;
JASGAM-subgraph-0;-3121.01077968;1.3534;0.094;0.011;0.005787037037037036;0.9942129629629629;0.0;0.0;0.105;0.09873044661074584;0.9012695533892542;0.0;0.0;399.98;3546.441;3144.1516;;
WIWHIU-subgraph-0;-1547.93921895;0.6315;0.176;-0.211;0.028642738293320657;0.9713572617066794;0.0;0.0;-0.035;0.0;0.9580277558388808;0.041972244161119256;0.0;371.83;3231.562;3512.8996;;
MAXKAY-subgraph-1;-153.714189705;2.8512;0.24900000000000003;-0.277;0.13566649511065362;0.8224395265054041;0.041893978383942355;0.0;-0.028;0.052430310959041965;0.902183757673342;0.045385931367615984;0.0;25.82;544.648;3104.0202;0.15969537810839451;0.8968048701759849
RATWAK-subgraph-0;-1477.95832797;1.525;0.16099999999999998;-0.208;0.09301525404289482;0.9069847459571051;0.0;0.0;-0.047;0.012109765581602044;0.9137873569603377;0.07410287745806021;0.0;335.43;3090.448;3133.3357;;
TEPWIW-subgraph-1;-1187.49403448;0.8579;0.009000000000000008;-0.228;0.0;1.0;0.0;0.0;-0.066;0.0;0.9880413328689192;0.011958667131080923;0.0;410.02;3786.065;3142.93;;
NONSUG-subgraph-3;-274.250850489;6.7382;0.136;0.033;0.25262043409211227;0.7088406564319746;0.03853890947591318;0.0;0.169;0.9680953915565582;0.03190460844344185;0.0;0.0;96.45;1267.746;3061.7162;0.4303032493487599;0.9525688895423359
XABPOJ-subgraph-1;-809.195662718;2.6796;0.19799999999999998;-0.207;0.3796531536507236;0.6203468463492765;0.0;0.0;0.026;1.2482942060830347;-0.2482942060830345;0.0;0.0;201.45;2711.431;3132.9799;0.7644968625335026;0.7773704408411154
JOQJII-subgraph-2;-2052.06787869;3.8169;0.19;-0.232;0.10305471634776772;0.8969452836522324;0.0;0.0;-0.042;0.021222897785935526;0.9194677067798556;0.05930939543420902;0.0;320.83;3447.386;3223.6208;;
VOXRIJ-subgraph-0;-691.145373726;2.7092;0.13699999999999998;0.007;-0.008758812219611193;0.9920957060457167;0.01666310617389447;0.0;0.149;0.05830280830280829;0.8668091168091168;0.07488807488807486;0.0;146.64;1543.786;3103.7268;0.2047647869614639;0.8658227509492288
CAFPIJ-subgraph-0;-1152.09311969;5.6753;0.073;0.019;0.07585894092300716;0.8506633405147976;0.07347771856219527;0.0;0.092;0.0;0.9071965628356605;0.09280343716433943;0.0;332.39;1963.936;3139.7462;;
ADAKID-subgraph-1;-670.577503419;3.3348;0.21000000000000002;-0.233;0.0;1.0;0.0;0.0;-0.023;0.0;0.9493983669961323;0.05060163300386763;0.0;168.91;1959.674;3469.7313;0.2639589612000297;0.9051933778417621
KOBVAY-subgraph-3;-273.090147651;2.5839;0.161;0.024;0.0;0.9570912841670964;0.04290871583290356;0.0;0.185;0.6597018059638806;0.34029819403611933;0.0;0.0;95.5;1174.655;3179.6123;0.2516908007580569;0.7661802582177144
DASDIM-subgraph-2;-926.464362714;4.7531;0.127;-0.024;0.05401815364179765;0.8928492362187292;0.053132610139473097;0.0;0.15;0.993253536452666;0.006746463547334065;0.0;0.0;281.6;3220.518;3124.514;;
IKUTOY-subgraph-0;-1724.26019425;7.8418;0.124;-0.053;0.17212464589235127;0.7712181303116147;0.05665722379603399;0.0;0.071;0.048986682107701233;0.9237984944991314;0.02721482339316735;0.0;443.19;4410.033;3150.3418;;
WEHPAB-subgraph-0;-1535.77128731;2.3433;0.16099999999999998;-0.075;0.044020123485021725;0.9075005716899154;0.04847930482506289;0.0;0.116;0.01810888252148997;0.9143839541547278;0.06750716332378222;0.0;344.98;3407.393;3123.8729;;
LAJRIZ-subgraph-0;-1257.42114028;2.0892;0.024999999999999994;-0.255;0.0;1.0;0.0;0.0;-0.043;0.0;1.0;0.0;0.0;271.51;2864.299;3151.5019;;
VUCFUW-subgraph-0;-1372.73290224;7.8123;0.09300000000000001;0.077;0.0;0.9744969331755083;0.025503066824491553;0.0;0.17;0.0;0.9293174385483701;0.07068256145162992;0.0;352.25;2340.177;3113.4195;;
GOZXUO-subgraph-0;-803.947180987;7.2715;0.193;-0.044;0.03705254343730375;0.9373037471216245;0.0256437094410718;0.0;0.227;0.7264975484971221;0.25431677680665105;0.01918567469622682;0.0;130.15;2084.661;3046.0211;0.6303645154563002;0.7606482854155103
IWEJOJ-subgraph-0;-995.777272686;4.3085;0.017000000000000015;-0.222;0.23751483119404596;0.7116815877467372;0.05080358105921691;0.0;0.014;0.5223375451263538;0.45769404332129954;0.019968411552346563;0.0;212.59;2675.199;3554.8672;;
RIVJOV-subgraph-2;-346.282202542;1.5023;0.249;-0.22;0.18707375931171966;0.7732661840310565;0.039660056657223795;0.0;0.029;1.0541743567473674;-0.06665942894365434;0.01248507219628705;0.0;81.84;1115.0;3507.7244;0.5045190519159436;0.7272490834962625
QEPSEK-subgraph-0;-1466.18536525;8.189;0.10999999999999999;0.062;0.0;0.9838354959313833;0.01616450406861667;0.0;0.172;0.0;0.9379987060599526;0.06200129394004744;0.0;319.59;2378.095;3151.4746;;
BOSROQ-subgraph-2;-1244.67426434;0.8513;0.166;-0.201;0.0;0.9861746014048389;0.01382539859516111;0.0;-0.035;0.019075648572051455;0.9138870721604535;0.0670372792674951;0.0;248.08;2756.959;3655.4601;0.5295885501628407;0.8086563172768075
BAJHIF-subgraph-0;-1817.41271265;7.4276;0.112;-0.049;0.1681714347873382;0.7780920265419341;0.05373653867072773;0.0;0.079;0.0337578830221343;0.9407691356498084;0.025472981328057386;0.0;466.84;5128.34;3487.4461;;
CUZVUR-subgraph-0;-1236.3780155;13.4548;0.133;-0.057;0.011027462623263705;0.9691443113137524;0.01982822606298378;0.0;0.076;0.0376421238547301;0.949442543327078;0.012915332818191853;0.0;289.38;2844.606;3488.4036;;
UQABUK-subgraph-1;-1236.37801424;13.4541;0.133;-0.057;0.01102629346904156;0.969147582697201;0.019826123833757425;0.0;0.076;0.03774834437086092;0.9493377483443708;0.012913907284768211;0.0;289.38;3045.304;3488.3223;;
VEDHAN-subgraph-0;-901.552843936;4.5404;0.23099999999999998;-0.236;0.19380288131717355;0.7563457580608278;0.049851360621998624;0.0;-0.005;0.034386116201358195;0.8732348819661528;0.09237900183248896;0.0;149.68;1903.066;3197.2934;0.5065038161271884;0.775060966460255
PEMXUD-subgraph-0;-922.286868436;2.4959;0.087;0.002;0.08582812836528107;0.8550506138272668;0.059121257807452074;0.0;0.15;1.477449455676516;-0.5692068429237943;0.09175738724727832;0.0;269.23;2672.736;3198.859;;
APIZIJ-subgraph-2;-745.931116973;2.3952;0.12100000000000001;-0.202;0.0;0.9865427747516821;0.013457225248317849;0.0;-0.081;0.0;0.9810831261485246;0.018916873851475516;0.0;211.64;2202.845;3142.7227;;
GIQKAU-subgraph-3;-745.931117523;2.3955;0.12100000000000001;-0.202;0.0;0.9865427747516821;0.013457225248317849;0.0;-0.081;0.0;0.9810851707738868;0.018914829226113275;0.0;211.64;1758.07;3142.7213;;
QELNIH-subgraph-1;-751.672589994;0.922;0.249;-0.209;0.28769063180827886;0.6582788671023966;0.05403050108932461;0.0;0.04;0.9845905172413794;0.015409482758620687;0.0;0.0;181.41;2477.315;3081.4827;0.4536958853304693;0.6783988632979367
IKUMIL-subgraph-0;-1408.30854402;3.9824;0.15700000000000003;0.073;0.04326767839845011;0.9137875363254762;0.042944785276073615;0.0;0.23;0.7720012863115018;0.22799871368849817;0.0;0.0;199.92;2703.792;3001.9672;;
RALKOG-subgraph-1;-1632.05186992;7.7239;0.146;-0.059;0.0;0.9664104454038117;0.033589554596188266;0.0;0.087;0.01465002712967987;0.9420510037981552;0.04329896907216495;0.0;223.8;2193.872;3124.9469;;
BOJKAN-subgraph-0;-1561.9148846;0.5853;0.15700000000000003;0.118;0.0;0.9859107303877368;0.0140892696122633;0.0;0.288;-0.06281036102536576;1.0628103610253659;0.0;0.0;440.05;4821.018;3078.1355;;
MABBUO-subgraph-2;-1561.91486372;0.5848;0.15700000000000003;0.118;0.0;0.9847799713245836;0.015220028675416343;0.0;0.288;-0.06280193236714976;1.0628019323671496;0.0;0.0;440.06;4053.067;3078.1163;;
RIJLIH-subgraph-1;-536.841199407;2.9463;0.249;-0.22;0.4222552874907004;0.5777447125092996;0.0;0.0;0.04;0.8227903419643833;0.17720965803561675;0.0;0.0;119.68;1429.699;3201.9771;0.22345078436898672;0.8991048210615784
RIJLON-subgraph-0;-536.841201083;2.9458;0.249;-0.22;0.4223001700680272;0.5776998299319728;0.0;0.0;0.04;0.8235551185403692;0.17644488145963072;0.0;0.0;119.69;1815.644;3201.9623;0.2232968586778963;0.8992521208385362
NILSAD-subgraph-3;-1345.07606856;6.237;0.123;-0.069;0.0;0.973784355179704;0.02621564482029598;0.0;0.054;0.0;0.9847794689478946;0.01522053105210532;0.0;255.36;2418.404;3140.3737;;
OCUKOO-subgraph-0;-1345.07607174;6.2374;0.123;-0.069;0.0;0.973784355179704;0.02621564482029598;0.0;0.054;0.0;0.9847828501610574;0.015217149838942573;0.0;255.34;2651.598;3140.3769;;
YEHZIV-subgraph-2;-849.642845874;11.2647;0.15;-0.037;0.06356112054329373;0.9013157894736841;0.03512308998302208;0.0;0.113;1.1112773917691074;-0.14110101549973278;0.02982362373062533;0.0;215.67;2460.003;3130.0738;;
GAYQUU-subgraph-0;-970.241720283;5.0009;0.138;-0.202;0.36590303676078845;0.6226957911561002;0.011401172083111347;0.0;-0.064;0.01910628523700146;0.9204426811442891;0.060451033618709536;0.0;237.08;2501.888;3140.5403;;
ASEROI-subgraph-2;-1102.90092337;10.6063;0.11099999999999999;-0.052;0.0;0.9662501335042187;0.03374986649578126;0.0;0.059;0.0;0.9737954353338968;0.026204564666103127;0.0;240.64;1902.558;3725.8238;;
ZITBAF-subgraph-3;-386.720844502;0.288;0.159;-0.223;0.0;0.9880713607093846;0.011928639290615434;0.0;-0.064;0.0;0.9616236162361623;0.038376383763837646;0.0;128.37;1241.661;3178.1875;0.12337987346578239;0.8801183885172484
CUCWUU-subgraph-0;-1088.24274907;4.7885;0.141;-0.208;0.027469568027577294;0.9612194333728321;0.01131099859959065;0.0;-0.067;0.015457136592852444;0.9450778338083753;0.039465029598772204;0.0;217.84;2730.1;3141.3902;0.2607620842320501;0.8027144148036146
UQOXIJ-subgraph-2;-652.524027276;1.5349;0.265;-0.23;0.28031902416138865;0.7196809758386113;0.0;0.0;0.035;1.0722322232223223;-0.07223222322232226;0.0;0.0;134.81;2199.138;3040.274;0.26644874862414697;0.9462980197056987
FILRUR-subgraph-3;-903.801974379;2.8625;0.192;-0.253;0.20664523043944263;0.7603429796355842;0.0330117899249732;0.0;-0.061;0.0;0.9193212575473662;0.08067874245263378;0.0;255.89;2682.535;3131.9827;;
KUYXAG-subgraph-2;-903.805333713;2.9199;0.193;-0.256;0.0;1.0;0.0;0.0;-0.063;0.0;0.9193598669853476;0.0806401330146524;0.0;257.68;3493.072;3132.8555;;
SICBOX-subgraph-5;-1033.67810825;1.8902;0.173;-0.241;0.022638648180242638;0.9550476603119584;0.022313691507798963;0.0;-0.068;0.026960522092650048;0.9147319995720552;0.058307478335294746;0.0;187.96;2191.204;3143.1006;0.46414193201705023;0.715071144471207
BUDVEB-subgraph-2;-1073.91179728;10.7031;0.088;0.17;0.015684153596538672;0.9843158464034614;0.0;0.0;0.258;0.9542155816435431;0.04578441835645678;0.0;0.0;204.76;2178.027;3061.4208;0.5107976727276053;0.6855470134584072
RATTEN-subgraph-0;-778.983212293;8.2128;0.198;-0.05;0.0;0.9839073390733907;0.016092660926609263;0.0;0.148;0.4441635061104087;0.5558364938895913;0.0;0.0;74.35;1243.343;3080.8086;0.2525343567508506;0.9397672234203496
HEPWUV-subgraph-1;-778.983216859;8.2139;0.198;-0.05;0.0;0.9839073390733907;0.016092660926609263;0.0;0.148;0.4438942155726477;0.5561057844273523;0.0;0.0;74.35;1263.363;3080.8;0.252490062025817;0.9397380335073752
TAPUFE-subgraph-0;-1031.877123;2.2536;0.125;-0.098;0.01864879955332217;0.9813512004466778;0.0;0.0;0.027;0.0;0.9624432957062982;0.037556704293701865;0.0;166.54;1666.438;3542.9801;0.2094805355292862;0.8549162765719089
LEJGEP-subgraph-0;-830.40594604;0.8473;0.246;-0.213;0.2188992494882875;0.7811007505117126;0.0;0.0;0.033;0.6538764487453583;0.31371666479126814;0.03240688646337347;0.0;163.0;2246.967;3069.3441;0.4154725788589461;0.7961572525541046
VOGNAG-subgraph-2;-760.036811916;8.5362;0.126;-0.023;0.030312467559431122;0.9078168794767986;0.06187065296377037;0.0;0.103;0.00021456925222615656;0.9404570325072418;0.05932839824053213;0.0;138.99;1569.968;3103.9629;0.2828031193332287;0.8352831043481977
YEXNUN-subgraph-1;-931.04597629;2.6432;0.009000000000000008;-0.272;0.02965585924532477;0.9336062852716609;0.03673785548301427;0.0;-0.017;0.0;0.9284737561796571;0.0715262438203429;0.0;220.88;2672.704;3514.0428;;
QAVROV-subgraph-1;-723.378506207;5.6484;0.16799999999999998;-0.062;0.0;0.9676782373726875;0.03232176262731241;0.0;0.106;0.0;0.9417994966442953;0.05820050335570468;0.0;171.77;2040.986;3155.6181;0.19142238847092785;0.8117129163013921
QAVRIP-subgraph-1;-723.3785073;5.6485;0.16799999999999998;-0.062;0.0;0.9676782373726875;0.03232176262731241;0.0;0.106;0.0;0.9418055992450456;0.05819440075495438;0.0;171.77;1743.685;3155.618;0.19142296321992544;0.8117123494793635
WUDMOX-subgraph-0;-724.675980189;11.0205;0.126;0.127;0.10446512600648335;0.8679284743281397;0.027606399665376976;0.0;0.307;1.0953448644031603;-0.10879777920136667;0.01345291479820628;0.0;118.98;1452.796;3520.331;0.5013545455698476;0.58977596730601
YOBHUS-subgraph-0;-724.687308375;10.5528;0.128;0.128;0.11815651098051344;0.8560676358387462;0.02577585318074028;0.0;0.359;0.4344877947006052;0.5643646985186729;0.0011475067807218864;0.0;115.07;1256.088;3533.4411;0.625748585749874;0.6351513236687671
BANQEQ-subgraph-1;-438.430418914;1.8317;0.248;-0.239;0.4144858850195755;0.5855141149804245;0.0;0.0;0.027;0.23313148788927338;0.7544333910034602;0.012435121107266436;0.0;97.15;1193.386;3187.5912;0.252801295948569;0.8918818405738035
ZAWYED-subgraph-2;-1517.65963564;4.0142;0.167;-0.029;0.045062320230105465;0.8982635559816767;0.05667412378821774;0.0;0.153;0.7389926799956298;0.26100732000437016;0.0;0.0;238.03;3127.617;3065.4426;0.4916240979580105;0.7748745537166126
SEDGAN-subgraph-1;-571.335257189;4.6491;0.14500000000000002;-0.218;0.0;0.9813664596273293;0.018633540372670808;0.0;-0.073;0.0;0.9497987714467274;0.05020122855327262;0.0;137.48;1726.737;3139.353;0.2782360069389969;0.7274887345811822
KEJCUZ-subgraph-0;-5703.71501221;3.9577;0.14700000000000002;-0.063;0.0;0.9664115646258504;0.03358843537414967;0.0;0.084;0.023871246489522577;0.9337869950313242;0.04234175847915317;0.0;196.56;1873.402;3127.8403;;
KEJCUZ-subgraph-1;-5703.71501221;3.9577;0.14700000000000002;-0.063;0.0;0.9664115646258504;0.03358843537414967;0.0;0.084;0.023871246489522577;0.9337869950313242;0.04234175847915317;0.0;196.56;2248.082;3127.8404;;
ZAPCAU-subgraph-3;-556.882311821;5.9149;0.11;0.005;0.09592376919004762;0.8730545262043409;0.031021704605611433;0.0;0.115;-0.0011569204880100953;0.9497265460664703;0.05143037442153976;0.0;175.44;1728.372;3262.2094;0.23143696376848982;0.8930959144219678
ZAPBUN-subgraph-1;-556.882313127;5.9149;0.11;0.005;0.09592376919004762;0.8730545262043409;0.031021704605611433;0.0;0.115;-0.0011567988221684706;0.9497318330003155;0.05142496582185299;0.0;175.45;1728.295;3262.447;0.23141932885318986;0.8930452005981433
