name;L*-energy;L*-dipole_moment;L*-homo_lumo_gap;L*-metal_bound_homo_energy;L*-metal_bound_homo_s;L*-metal_bound_homo_p;L*-metal_bound_homo_d;L*-metal_bound_homo_f;L*-metal_bound_lumo_energy;L*-metal_bound_lumo_s;L*-metal_bound_lumo_p;L*-metal_bound_lumo_d;L*-metal_bound_lumo_f;L_free-energy;L_free-dipole_moment;L_free-homo_lumo_gap;L_free-metal_bound_homo_energy;L_free-metal_bound_homo_s;L_free-metal_bound_homo_p;L_free-metal_bound_homo_d;L_free-metal_bound_homo_f;L_free-metal_bound_lumo_energy;L_free-metal_bound_lumo_s;L_free-metal_bound_lumo_p;L_free-metal_bound_lumo_d;L_free-metal_bound_lumo_f;L_free-polarisability;L_free-molar_volume;L_free-largest_frequency;L_free-I1/I3;L_free-I2/I3
ligand23563-0;-1005.94102799;10.6661;0.081;-0.068;0.0;0.9784157585917854;0.0215842414082145;0.0;0.013;0.0;0.9743700659673408;0.0256299340326592;0.0;-1005.96340718;10.6081;0.106;-0.087;0.0;0.9854813256180956;0.0145186743819042;0.0;0.019;0.0;0.9644030087933044;0.0355969912066956;0.0;289.57;2166.987;3130.068;;
ligand23564-0;-348.675810085;7.7479;0.095;0.204;0.0216250262439638;0.9554902372454336;0.0228847365106025;0.0;0.299;0.8756047736802494;0.1243952263197505;0.0;0.0;-348.729513874;5.9021;0.127;0.173;0.0207319653056907;0.9361116987518512;0.0431563359424582;0.0;0.3;0.8766404199475065;0.1233595800524934;0.0;0.0;119.15;1453.389;3018.6289;0.2104995133370094;0.9942630652850084
ligand23565-0;-708.132941699;5.9638;0.1679999999999999;-0.02;0.0;0.9841979415739682;0.0158020584260318;0.0;0.153;0.0228478172174622;0.8988168094655243;0.0783353733170134;0.0;-708.134544114;5.688;0.172;-0.021;0.0;0.983132530120482;0.016867469879518;0.0;0.151;0.0;0.9391295094178992;0.0608704905821006;0.0;113.63;1061.31;3099.2354;0.4948004490025456;0.5144333972822993
ligand23566-0;-1520.6049875;3.2188;0.166;-0.201;0.1154153810993029;0.8845846189006971;0.0;0.0;-0.035;0.0;0.9029632041680234;0.0970367958319765;0.0;-1520.61809128;3.3864;0.184;-0.218;0.0595907353271868;0.940409264672813;0.0;0.0;-0.034;-0.0018728654841908;0.9299327971796848;0.0719400683045058;0.0;358.85;4343.031;3135.4845;;
ligand23567-0;-954.031242645;1.9983;0.199;-0.226;0.2603500681270307;0.6915417671103657;0.0481081647626035;0.0;-0.027;0.0;0.929888922857434;0.0701110771425659;0.0;-954.039686214;1.6647;0.202;-0.228;0.2783867191656911;0.6607427902522082;0.0608704905821006;0.0;-0.026;-0.0135207069094006;0.9427233045885234;0.0707974023208772;0.0;176.58;2257.973;3136.6094;0.6305530894426289;0.6820096476892001
ligand23568-0;-1258.82187434;2.9783;0.1689999999999999;-0.186;0.4359715199669796;0.5640284800330204;0.0;0.0;-0.017;0.0;0.986561358010138;0.013438641989862;0.0;-1258.85186367;3.0348;0.201;-0.231;0.011395374818456;0.988604625181544;0.0;0.0;-0.03;0.0;1.0;0.0;0.0;322.2;3548.013;3195.284;;
ligand23569-0;-1154.00014969;2.6212;0.099;-0.055;0.0;0.9681853453053983;0.0318146546946014;0.0;0.044;0.0;0.962440271141238;0.037559728858762;0.0;-1154.01324382;3.8317;0.106;-0.059;0.0;0.9674238227146814;0.0325761772853185;0.0;0.047;0.0;0.9594311542277588;0.0405688457722412;0.0;393.5;3779.86;3123.8508;;
ligand23570-0;-380.727932775;2.7991;0.198;-0.259;0.2594221105527638;0.7280150753768844;0.0125628140703517;0.0;-0.061;0.0154676632409425;0.9257759784075572;0.0587563583515;0.0;-380.729663475;2.9942;0.205;-0.266;0.287471336251824;0.6873045653533458;0.0252240983948301;0.0;-0.061;0.0224026307676497;0.9188161545575994;0.0587812146747507;0.0;96.38;1060.7;3136.6055;0.1506170611711691;0.8542666735546074
ligand23571-0;-1645.04870638;2.484;0.1159999999999999;-0.185;0.2712495767016593;0.7287504232983406;0.0;0.0;-0.029;0.0;0.9518440216114634;0.0481559783885365;0.0;-1645.06561613;1.069;0.165;-0.231;0.099383062254627;0.900616937745373;0.0;0.0;-0.034;0.0;0.9304925290536802;0.0695074709463198;0.0;359.94;4274.309;3145.0818;;
ligand23572-0;-1785.69547249;4.1291;0.191;-0.215;0.1124884151992585;0.8624884151992587;0.0250231696014828;0.0;-0.024;-0.033744394618834;0.9526905829596412;0.0810538116591928;0.0;-1785.6953424;3.9038;0.202;-0.227;0.116489482017643;0.8452838724270527;0.0382266455553042;0.0;-0.025;-0.0033857579729139;0.925731760594146;0.077653997378768;0.0;255.58;2666.383;3128.2696;;
ligand23573-0;-3364.43569641;4.3642;0.084;0.047;0.0;0.9853810598731592;0.0146189401268408;0.0;0.131;-0.0143900577782622;1.0143900577782623;0.0;0.0;-3364.51355682;5.7008;0.151;0.002;0.0;0.9795896211052004;0.0204103788947996;0.0;0.153;0.0080832687410032;0.9147381242387334;0.0771786070202635;0.0;245.49;2624.491;3170.3393;;
ligand23574-0;-1526.52842054;6.302;0.122;-0.05;0.0939808778791829;0.8890699695784442;0.0169491525423728;0.0;0.072;0.0;0.9313551815766165;0.0686448184233835;0.0;-1526.54348498;6.401;0.149;-0.073;0.026276910088645;0.9555719712959054;0.0181511186154495;0.0;0.076;0.0;0.9338621383085688;0.0661378616914311;0.0;289.97;2597.806;3147.4454;;
ligand23575-0;-1279.01069877;4.3911;0.1669999999999999;-0.245;0.0;1.0;0.0;0.0;-0.078;0.0;0.9339398325235192;0.0660601674764809;0.0;-1279.0306014;2.3817;0.183;-0.252;0.0;1.0;0.0;0.0;-0.069;0.0;0.9366459627329192;0.0633540372670807;0.0;281.33;3440.763;3209.0316;;
ligand23576-0;-578.319515822;0.6466;0.206;-0.219;0.2790723603523247;0.6959527260564166;0.0249749135912587;0.0;0.038;1.061942025790808;-0.0619420257908078;0.0;0.0;-578.326201371;0.8714;0.215;-0.224;0.2698201199200533;0.6876526759937819;0.0425272040861647;0.0;0.035;0.967766442370306;0.0322335576296939;0.0;0.0;151.76;1958.092;3132.7052;0.1855641501199059;0.9099845143817876
ligand23577-0;-633.185419261;8.9137;0.074;0.029;0.2284754304913901;0.740235195296094;0.0312893742125157;0.0;0.103;-0.0129093198992443;0.9592779177162049;0.0536314021830394;0.0;-633.207752974;9.8867;0.108;-0.004;0.2475508269251026;0.721057621405246;0.0313915516696513;0.0;0.153;0.2222461505330031;0.7498654032518574;0.0278884462151394;0.0;172.25;1828.891;3204.4528;0.2274064072616091;0.8227896953656115
ligand23578-0;-390.7534961;5.4725;0.147;0.057;0.3220977703339265;0.6662828430859415;0.0116193865801318;0.0;0.204;0.7428194458540546;0.2571805541459453;0.0;0.0;-390.757697671;5.1946;0.159;0.033;0.2872177378154695;0.7011341575559416;0.0116481046285889;0.0;0.192;0.0096341088449318;0.9792969150353592;0.0110689761197089;0.0;42.17;753.032;3048.3786;0.557930897254285;0.9740470174386092
ligand23579-0;-712.0661143;10.2377;0.0289999999999999;0.171;0.0481714727654402;0.9389017788089714;0.0129267484255883;0.0;0.2;0.0160468394231811;0.9328851783584516;0.0510679822183671;0.0;-712.094694146;9.3588;0.042;0.152;0.0258678611422172;0.9741321388577828;0.0;0.0;0.194;0.0;0.955110045761604;0.0448899542383961;0.0;433.73;2193.862;3107.7153;;
ligand23580-0;-2062.15170705;6.1556;0.174;-0.226;0.4086080991369772;0.5913919008630228;0.0;0.0;0.025;0.1853146853146852;0.777534965034965;0.0371503496503496;0.0;-2062.15616789;5.9495;0.182;-0.232;0.4177588466579292;0.5822411533420707;0.0;0.0;0.03;0.1868657412807652;0.7952875306193865;0.0178467280998483;0.0;374.68;3869.164;3155.969;;
ligand23581-0;-1032.80856344;2.3031;0.156;-0.18;0.4465783664459161;0.5534216335540839;0.0;0.0;-0.024;0.0;1.0;0.0;0.0;-1032.83317506;3.1961;0.201;-0.231;0.4359726295210165;0.5640273704789834;0.0;0.0;-0.03;0.0;0.9466230936819172;0.0533769063180827;0.0;259.27;3315.128;3144.7444;;
ligand23582-0;-1433.8945307;7.0579;0.078;0.005;0.0037817396002161;0.996218260399784;0.0;0.0;0.083;0.0;0.9311696798083204;0.0688303201916793;0.0;-1433.95422836;8.3882;0.102;-0.027;0.0249247066154325;0.9609512929691556;0.0141240004154117;0.0;0.075;0.0266262217728345;0.941130210088754;0.0322435681384114;0.0;329.77;3469.733;3115.0731;;
ligand23583-0;-1080.54053992;1.4507;0.1999999999999999;-0.214;0.3482261640798226;0.6517738359201773;0.0;0.0;-0.014;-0.0165086447295036;0.962520914668154;0.0539877300613496;0.0;-1080.5439738;1.9974;0.206;-0.224;0.0783806049193833;0.9216193950806166;0.0;0.0;-0.018;-0.003678109674543;0.9488408381631742;0.0548372715113687;0.0;306.2;2990.005;3165.5669;;
ligand23584-0;-806.785870409;3.2515;0.147;-0.218;0.0584223687201636;0.9415776312798364;0.0;0.0;-0.071;0.0281628162816281;0.9313531353135314;0.0404840484048404;0.0;-806.792490045;3.0216;0.153;-0.221;0.0475487970948706;0.9524512029051292;0.0;0.0;-0.068;0.0;0.9620354488279016;0.0379645511720983;0.0;255.32;2611.79;3133.628;;
ligand23585-0;-919.52994816;6.4641;0.185;-0.064;0.0;0.951262417218543;0.0487375827814569;0.0;0.121;0.0098008549681993;0.917839641330414;0.0723595037013867;0.0;-919.534606702;5.7588;0.187;-0.07;0.0;0.951229550365264;0.048770449634736;0.0;0.117;0.0104284976768198;0.9216313887454828;0.0679401135776974;0.0;93.69;1427.193;3118.6817;0.2221218785664311;0.9685678630399914
ligand23586-0;-330.985827389;2.1124;0.3289999999999999;-0.36;0.5756161882543869;0.4243838117456132;0.0;0.0;-0.031;-0.01171875;0.9661458333333334;0.0455729166666666;0.0;-330.986390929;2.2378;0.3289999999999999;-0.357;0.5772200772200773;0.4227799227799227;0.0;0.0;-0.028;-0.0203239762551564;0.9742428815776236;0.0460810946775329;0.0;26.28;537.023;3003.869;0.332414901983303;0.7340173415501425
ligand23587-0;-381.824056248;5.874;0.16;0.001;0.0;0.956623561755422;0.0433764382445779;0.0;0.161;1.244851029794041;-0.2448510297940411;0.0;0.0;-381.839286879;6.1772;0.165;-0.003;0.0;0.9559253656076652;0.0440746343923348;0.0;0.162;0.0;0.940662278897573;0.0593377211024269;0.0;75.86;944.182;3706.1793;0.2082070337150009;0.7917930309613037
ligand23588-0;-1845.5217585;5.6041;0.189;-0.256;0.1056345793362002;0.8827875179181829;0.0115779027456169;0.0;-0.067;0.0126274328081557;0.9742817423540316;0.0130908248378127;0.0;-1845.54006251;6.0053;0.185;-0.256;0.0251396648044692;0.9748603351955308;0.0;0.0;-0.071;0.0;1.0;0.0;0.0;242.36;3145.607;3146.9226;;
ligand23590-0;-458.579559952;8.6543;0.095;0.044;0.2739336492890995;0.6958399157451292;0.0302264349657714;0.0;0.139;0.9290697674418604;0.0709302325581395;0.0;0.0;-458.602077042;8.8796;0.13;0.007;0.2554465668559628;0.7104801239029426;0.0340733092410944;0.0;0.137;0.998835362625728;0.001164637374272;0.0;0.0;138.95;1503.722;3221.6363;0.1274582161626054;0.8967729941309833
ligand23591-0;-1094.07514588;2.499;0.147;-0.048;0.0;0.9376189469232395;0.0623810530767604;0.0;0.099;0.0535653746186009;0.9161487173691942;0.0302859080122047;0.0;-1094.09391859;2.6442;0.149;-0.052;0.0;0.9376189469232395;0.0623810530767604;0.0;0.097;0.0490438695163104;0.922159730033746;0.0287964004499437;0.0;290.32;3050.508;3119.3109;;
ligand23592-0;-1959.64827448;4.4992;0.149;-0.221;0.236669992240328;0.7192107305176809;0.0441192772419909;0.0;-0.045;0.0;0.9561174736364668;0.0438825263635332;0.0;-1959.68156518;5.1664;0.154;-0.227;0.2811837081035214;0.6613279592702588;0.0574883326262197;0.0;-0.056;0.0;0.959408362989324;0.0405916370106761;0.0;500.55;4873.655;3477.9212;;
ligand23593-0;-1066.13946488;1.3824;0.165;-0.218;0.1382393397524071;0.8617606602475928;0.0;0.0;-0.053;0.0;1.0;0.0;0.0;-1066.14920922;2.6042;0.181;-0.23;0.1131105398457583;0.8868894601542416;0.0;0.0;-0.049;0.0;1.0;0.0;0.0;274.28;2473.956;3133.5389;;
ligand23594-0;-2704.53276128;0.0;0.091;0.031;0.0;1.0;0.0;0.0;0.122;0.0;1.0;0.0;0.0;-2704.53660014;0.0;0.091;0.028;0.0;1.0;0.0;0.0;0.119;0.0;1.0;0.0;0.0;811.33;5851.406;3145.3774;;
ligand23595-0;-879.290730001;0.9524;0.179;-0.201;0.206539689529891;0.7422657712209622;0.0511945392491467;0.0;-0.022;0.0;0.934738418743982;0.0652615812560179;0.0;-879.339657749;2.9747;0.191;-0.228;0.2449088388954046;0.7024203006717133;0.0526708604328819;0.0;-0.037;0.0;0.9370726495726496;0.0629273504273504;0.0;207.19;2482.402;3139.572;0.4347221579821214;0.8333685750119815
ligand23596-0;-765.128574967;2.9391;0.143;-0.229;0.0427197494967568;0.9572802505032432;0.0;0.0;-0.086;0.0;0.9485364049455776;0.0514635950544224;0.0;-765.130457159;2.9191;0.144;-0.23;0.0439947206335239;0.956005279366476;0.0;0.0;-0.086;0.0;0.9483713008303172;0.0516286991696827;0.0;245.46;1927.972;3144.9339;;
ligand23597-0;-687.01733713;2.1764;0.188;-0.248;0.264128812113457;0.7229686500319897;0.0129025378545532;0.0;-0.06;-0.002016129032258;0.9436544991511036;0.0583616298811545;0.0;-687.024620828;1.9821;0.204;-0.265;0.2794506075013207;0.6946645536185949;0.0258848388800845;0.0;-0.061;0.0081846799580272;0.9321091290661072;0.0597061909758656;0.0;145.28;1891.367;3136.4549;0.2809509053753456;0.8642998594852118
ligand23598-0;-508.160072502;0.62;0.145;-0.177;0.0581805359661495;0.9418194640338504;0.0;0.0;-0.032;0.0590461771385314;0.8676327457553802;0.0733210771060884;0.0;-508.203019575;0.1971;0.196;-0.201;0.0902919212491513;0.9097080787508486;0.0;0.0;-0.005;0.0352339668778481;0.8767366900077805;0.0880293431143714;0.0;148.67;2011.245;3074.0139;0.4591192225059657;0.7633052013990613
ligand23599-0;-514.554582781;12.0657;0.133;-0.035;0.0113476601727254;0.970676842739506;0.0179754970877686;0.0;0.231;3.1438656540806504;-2.157556957963419;0.0136913038827682;0.0;-514.562246582;11.1562;0.164;-0.064;0.0142165447615123;0.9654888224992272;0.0202946327392603;0.0;0.213;1.2817290006131208;-0.2817290006131207;0.0;0.0;105.09;1333.923;3463.2668;0.2135349284082775;0.88058501627934
ligand23600-0;-1342.81124446;4.7338;0.142;-0.077;0.1908852802514405;0.7680460974332111;0.0410686223153483;0.0;0.065;0.0123233465234595;0.9876766534765404;0.0;0.0;-1342.83641261;4.7588;0.152;-0.083;0.0256683352859729;0.940462243050378;0.0338694216636489;0.0;0.104;-0.0121587520073411;0.986235375086029;0.0259233769213122;0.0;299.12;2639.899;3431.3419;;
ligand23601-0;-739.723854516;4.1685;0.2589999999999999;-0.284;0.0111798545533485;0.9530011939650492;0.035818951481602;0.0;-0.003;0.2934408602150538;0.6701075268817205;0.0364516129032258;0.0;-739.72822;2.0044;0.0059999999999999;-0.282;0.0140276301806588;0.9413390010626992;0.0446333687566418;0.0;0.006;0.1194934516722588;0.8509578958761771;0.029548652451564;0.0;142.77;2035.07;3403.9082;0.2409042464401907;0.9225622613536232
ligand23602-0;-1404.15556564;6.0585;0.104;-0.048;0.0;0.9865362364573472;0.0134637635426527;0.0;0.056;0.0;1.0;0.0;0.0;-1404.16307694;6.0836;0.107;-0.056;0.0;0.986411889596603;0.013588110403397;0.0;0.051;0.0;1.0;0.0;0.0;280.38;2645.516;3146.1437;;
ligand23603-0;-922.322206909;6.446;0.063;0.145;0.2106242008601651;0.7893757991398349;0.0;0.0;0.208;0.125182440776917;0.8748175592230829;0.0;0.0;-922.386924641;4.1899;0.065;0.133;0.0;0.9833465503568596;0.0166534496431403;0.0;0.198;0.0056053811659192;0.9320627802690584;0.0623318385650224;0.0;378.0;2817.053;3137.6101;;
ligand23604-0;-1144.21408946;4.2186;0.14;-0.047;0.0;0.9829741379310344;0.0170258620689655;0.0;0.093;0.0;0.9518623393596166;0.0481376606403833;0.0;-1144.21746161;4.2515;0.147;-0.053;0.0;0.9722133162338356;0.0277866837661643;0.0;0.094;0.0;0.9765992345544012;0.0234007654455986;0.0;242.99;2324.081;3165.2754;;
ligand23605-0;-1138.26195458;9.1613;0.108;-0.015;-0.0213447171824973;1.0213447171824974;0.0;0.0;0.093;0.0;0.963361841410622;0.0366381585893781;0.0;-1138.27172313;7.9482;0.137;-0.04;-0.0126408932897924;0.998630569893606;0.0140103233961866;0.0;0.097;0.0;0.9525803412540564;0.0474196587459436;0.0;120.73;1745.651;3145.6861;0.3521163676550778;0.6543296062473539
ligand23606-0;-1138.26771463;8.5282;0.124;-0.03;-0.0115364446775039;0.9998951232302046;0.0116413214472994;0.0;0.094;0.0;0.95760203002749;0.04239796997251;0.0;-1138.27572972;7.2204;0.146;-0.05;0.0;1.0;0.0;0.0;0.096;0.0147798419378014;0.9253823257723494;0.0598378322898491;0.0;117.78;1431.254;3154.1671;0.3838679858570569;0.7741335468284213
ligand23607-0;-1351.11817534;1.1368;0.159;0.053;0.0116239702065229;0.9651280893804312;0.0232479404130459;0.0;0.238;0.2899611250857535;0.676194831923165;0.0338440429910816;0.0;-1351.18619781;4.666;0.173;0.027;0.0;0.9766968325791856;0.0233031674208144;0.0;0.223;0.3867966326982721;0.5857332742578643;0.0274700930438635;0.0;376.51;4282.635;3061.2049;;
ligand23608-0;-913.777607235;9.3254;0.152;-0.05;0.0902541936811773;0.8193887002161161;0.0903571061027065;0.0;0.102;0.0704445835942392;0.838864537674807;0.0906908787309538;0.0;-913.782835624;9.102;0.1659999999999999;-0.062;0.0952331606217616;0.8157512953367876;0.0890155440414507;0.0;0.104;0.0759097289709534;0.8656732534283554;0.058417017600691;0.0;131.98;1756.572;3124.3961;0.259538318674577;0.9332992944845052
ligand23609-0;-1910.35684633;1.2297;0.004;-0.091;0.007428153921091;0.9925718460789088;0.0;0.0;-0.019;0.0040705563093622;0.9959294436906376;0.0;0.0;-1910.38446813;0.5898;0.009;-0.097;0.0107341147439851;0.9892658852560148;0.0;0.0;-0.015;0.012633386483503;0.987366613516497;0.0;0.0;787.33;5258.971;3170.0728;;
ligand23610-0;-502.084938039;10.5579;0.168;-0.034;-0.0205839109430791;0.9611426170972484;0.0594412938458307;0.0;0.159;0.0743362831858407;0.8652785007808433;0.0603852160333159;0.0;-502.089008728;10.1712;0.168;-0.033;-0.0217299578059071;0.9617088607594936;0.0600210970464135;0.0;0.161;0.0767619646036234;0.8638600900617865;0.05937794533459;0.0;119.87;1430.572;3066.1562;0.3366219076342588;0.7441057193455091
ligand23611-0;-675.202834876;11.9161;0.098;0.131;-0.0306200283316988;1.0306200283316989;0.0;0.0;0.229;0.7756677796327213;0.2112896494156928;0.0130425709515859;0.0;-675.22478586;10.6284;0.129;0.106;0.0;1.0;0.0;0.0;0.235;0.8190277051751177;0.1689492943021432;0.0120230005227391;0.0;197.06;2346.638;3090.4533;0.4833203271258959;0.7680001221771109
ligand23612-0;-1203.58863097;10.4934;0.073;0.095;0.0216629499840713;0.9329935223531912;0.0453435276627376;0.0;0.168;0.0;0.941327074887988;0.0586729251120119;0.0;-1203.62622117;7.9248;0.096;0.066;0.0365490862728431;0.9147896302592436;0.0486612834679133;0.0;0.162;0.0;0.96422728759952;0.0357727124004798;0.0;326.43;3408.33;3112.9027;;
ligand23613-0;-1305.72314369;5.2412;0.122;-0.17;0.0507974655888136;0.8823465151846187;0.0668560192265676;0.0;-0.048;0.0;0.9393011118674836;0.0606988881325164;0.0;-1305.74096814;5.4751;0.119;-0.165;0.0;0.9077637690776376;0.0922362309223623;0.0;0.024;0.0258955053616244;0.8709787816563996;0.1031257129819758;0.0;322.36;2836.794;3138.6946;;
ligand23614-0;-1400.47635124;5.0333;0.1009999999999999;0.047;0.0;0.9639214001932782;0.0360785998067218;0.0;0.148;0.0;0.9480953922520772;0.0519046077479227;0.0;-1400.5129729;4.9878;0.118;0.031;-0.0117040695801567;0.9773434983356598;0.0343605712444969;0.0;0.149;0.0;0.9637119424783732;0.0362880575216267;0.0;453.68;4152.468;3130.7351;;
ligand23615-0;-653.263423998;2.1597;0.204;-0.218;0.3833680289251671;0.6166319710748328;0.0;0.0;-0.014;0.0338733431516936;0.9083736587418472;0.057752998106459;0.0;-653.265605824;2.3335;0.214;-0.228;0.4080712675753997;0.5919287324246002;0.0;0.0;-0.014;0.0302743614001892;0.9131714495952906;0.0565541890045201;0.0;167.76;1819.888;3207.6011;;
ligand23616-0;-814.6696431;9.629;0.1249999999999999;0.018;0.2782762938230383;0.6927170283806344;0.0290066777963272;0.0;0.143;0.7719486081370449;0.228051391862955;0.0;0.0;-814.69717935;8.6829;0.172;-0.033;0.1098211484154377;0.8608932120071122;0.02928563957745;0.0;0.139;0.8383518225039619;0.161648177496038;0.0;0.0;108.05;1265.033;3415.5164;0.2694774129380385;0.8266889618103845
ligand23617-0;-5581.68160367;2.918;0.172;-0.203;0.0;1.0;0.0;0.0;-0.023;0.0;0.964440976479768;0.0355590235202318;0.0;-5581.68687507;2.7233;0.184;-0.217;0.0;1.0;0.0;0.0;-0.033;0.0;0.9612106643356644;0.0387893356643356;0.0;204.78;2492.977;3159.5429;;
ligand23618-0;-654.837823447;6.0621;0.073;-0.001;0.301510136532892;0.6606330161357054;0.0378568473314025;0.0;0.072;0.0156336012330727;0.9702741385004954;0.0140922602664317;0.0;-654.849597393;6.5218;0.091;-0.017;0.3178794178794179;0.6405405405405405;0.0415800415800415;0.0;0.074;0.0;0.9853300733496332;0.0146699266503667;0.0;204.64;1947.954;3125.6903;0.1323611768955727;0.8989121725443118
ligand23619-0;-1064.49333003;2.7744;0.178;-0.2;0.2833615341229554;0.7018612521150592;0.0147772137619853;0.0;-0.022;0.0;0.954756775144574;0.0452432248554257;0.0;-1064.49628255;2.8828;0.186;-0.206;0.2976969970648002;0.6871754346353579;0.0151275682998419;0.0;-0.02;0.0;0.956448155252172;0.043551844747828;0.0;293.46;4204.413;3143.5848;;
ligand23620-0;-1310.61724484;0.6434;0.18;-0.193;0.3292857931339;0.6707142068661;0.0;0.0;-0.013;0.0;0.988042203985932;0.0119577960140679;0.0;-1310.62091146;1.4364;0.1939999999999999;-0.208;0.3715107607074366;0.6284892392925634;0.0;0.0;-0.014;0.0;1.0;0.0;0.0;327.17;4432.038;3151.5691;;
ligand23621-0;-2594.16719908;3.833;0.23;-0.267;0.1460107221696626;0.8297067171239356;0.0242825607064017;0.0;-0.037;0.0171817705605028;0.9144054478784704;0.0684127815610267;0.0;-2594.17059511;4.0026;0.235;-0.267;0.0714129483814523;0.9285870516185476;0.0;0.0;-0.032;0.0117672229353872;0.9200898587933248;0.0681429182712879;0.0;207.38;3444.714;3129.9616;;
ligand23622-0;-971.449056155;5.7228;0.131;-0.056;0.0;0.9625068119891008;0.0374931880108991;0.0;0.075;0.0;0.9699003897791252;0.0300996102208748;0.0;-971.469269033;5.9596;0.138;-0.067;0.0;0.962935190144617;0.0370648098553829;0.0;0.071;0.0;0.9560918562619604;0.0439081437380395;0.0;243.56;3000.211;3151.6123;;
ligand23623-0;-1129.82960654;12.6519;0.0679999999999999;0.005;0.111959550098029;0.8646166546280053;0.0234237952739655;0.0;0.073;0.0;0.9458993426015734;0.0541006573984265;0.0;-1129.85167935;6.1666;0.124;-0.032;0.1474565357372826;0.809508478214209;0.0430349860485082;0.0;0.092;0.0;0.9501540492957746;0.0498459507042253;0.0;256.88;2443.538;3111.4517;0.5556620479052569;0.6975795258483707
ligand23624-0;-1223.22661081;7.8047;0.0179999999999999;-0.214;0.0;0.9629825489159176;0.0370174510840825;0.0;-0.026;0.0;0.9728651237031124;0.0271348762968874;0.0;-1223.24281638;5.3971;0.132;-0.185;0.0;1.0;0.0;0.0;-0.032;-0.0115324905744067;1.0115324905744068;0.0;0.0;449.35;3486.015;3151.0774;;
ligand23625-0;-149.875633385;0.0;0.306;0.459;0.0;1.0;0.0;0.0;0.765;-0.5186887867279633;1.5584649210473716;-0.0397761343194083;0.0;-149.920209265;0.0;0.2199999999999999;0.376;0.0;1.0;0.0;0.0;0.596;-0.036556132640831;1.036556132640831;0.0;0.0;7.75;414.641;636.939;0.0;1.0
