name;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds
ligand36719-0;4.293600000000002;0;1;0;10
ligand36720-0;2.8042000000000007;1;0;0;2
ligand36721-0;0.6030999999999999;0;2;0;3
ligand36722-0;3.2651200000000014;0;2;0;3
ligand36723-0;2.305200000000001;0;0;0;5
ligand36724-0;4.636300000000005;1;3;0;8
ligand36725-0;2.7629;0;2;0;2
ligand36726-0;3.496480000000002;1;2;0;7
ligand36727-0;2.1725000000000008;0;1;0;5
ligand36728-0;5.244150000000005;0;1;0;19
ligand36729-0;4.783000000000003;0;0;0;14
ligand36730-0;3.94207;0;2;0;2
ligand36731-0;-0.2887000000000006;1;2;1;12
ligand36732-0;3.936320000000003;0;2;0;4
ligand36733-0;7.059500000000005;0;3;0;10
ligand36734-0;0.6982;0;0;0;5
ligand36735-0;3.0592000000000006;2;2;2;4
ligand36736-0;3.5471000000000013;0;1;0;6
ligand36737-0;7.119400000000008;0;2;0;20
ligand36738-0;2.1475;1;0;1;3
ligand36739-0;0.8978999999999998;0;3;0;3
ligand36740-0;4.387690000000001;0;2;0;4
ligand36741-0;2.6542200000000005;0;3;0;5
ligand36742-0;1.3357999999999994;0;3;0;6
ligand36743-0;1.7246;0;1;0;1
ligand36744-0;1.5719899999999996;2;1;2;10
ligand36745-0;3.0746200000000012;0;1;0;6
ligand36746-0;1.70529;3;0;3;0
ligand36747-0;7.301440000000004;3;1;0;6
ligand36748-0;7.5210000000000035;0;4;0;1
ligand36749-0;1.83859;1;0;0;9
ligand36750-0;2.1314599999999997;1;2;0;2
ligand36751-0;2.1314599999999997;1;2;0;2
ligand36752-0;5.988600000000004;0;4;0;19
ligand36753-0;3.2840700000000016;0;2;0;4
ligand36754-0;6.951100000000005;1;2;1;11
ligand36755-0;1.6120999999999999;0;2;0;3
ligand36756-0;3.0473300000000005;1;2;0;7
ligand36757-0;4.0654;0;2;0;4
ligand36758-0;7.208080000000006;1;0;0;19
ligand36759-0;3.699900000000002;0;0;0;13
ligand36760-0;4.840200000000003;0;4;0;1
ligand36761-0;1.2093;2;0;0;3
ligand36762-0;5.106830000000002;1;1;0;8
ligand36763-0;2.622160000000001;1;1;0;5
ligand36764-0;2.8913900000000003;1;1;0;7
ligand36765-0;1.7770000000000006;1;2;0;4
ligand36766-0;2.4761800000000003;0;1;0;2
ligand36767-0;4.042;0;0;0;5
ligand36768-0;1.6439899999999998;1;0;0;6
ligand36769-0;5.177490000000003;0;2;0;6
ligand36770-0;3.071880000000002;2;1;0;6
ligand36771-0;3.6580900000000005;1;2;0;2
ligand36772-0;3.6172900000000023;0;2;0;9
ligand36773-0;4.037370000000002;1;2;0;6
ligand36774-0;3.1626900000000004;1;0;0;1
ligand36775-0;4.188380000000001;0;0;0;15
ligand36776-0;1.4459799999999996;0;0;0;16
ligand36777-0;2.726700000000001;1;2;1;3
ligand36778-0;2.58317;0;2;0;3
ligand36779-0;5.2399700000000005;0;3;0;7
ligand36780-0;-0.4898000000000007;3;2;0;2
ligand36781-0;9.544099999999997;5;3;0;3
ligand36782-0;3.5324000000000026;0;4;0;5
ligand36783-0;1.30009;1;2;0;3
ligand36784-0;1.69119;0;2;0;3
ligand36785-0;2.6228000000000007;0;2;0;7
ligand36786-0;2.664900000000001;0;1;0;3
ligand36787-0;5.319990000000003;2;2;0;10
ligand36788-0;1.5378;0;1;0;5
ligand36789-0;2.7883900000000015;2;1;1;1
ligand36790-0;2.4077600000000006;0;0;0;2
ligand36791-0;6.608880000000006;0;2;0;10
ligand36792-0;2.2096899999999993;2;1;0;5
ligand36793-0;2.2785;0;3;0;6
ligand36794-0;2.680600000000001;0;3;0;7
ligand36795-0;7.246580000000006;1;4;0;9
ligand36796-0;1.2658999999999998;0;1;0;3
ligand36797-0;1.1164;0;1;0;6
ligand36798-0;5.609700000000002;0;2;0;4
ligand36799-0;3.809290000000002;0;3;0;5
ligand36800-0;4.556380000000003;2;3;0;2
ligand36801-0;2.9087000000000023;0;2;0;12
ligand36802-0;-1.9401000000000004;3;0;3;6
ligand36803-0;2.943180000000001;3;0;1;3
ligand36804-0;1.59877;0;0;0;5
ligand36805-0;2.1148;1;1;0;1
ligand36806-0;9.177700000000005;2;0;2;10
ligand36807-0;4.0072;0;1;0;3
ligand36808-0;3.849590000000002;0;2;0;4
ligand36809-0;1.5109999999999997;0;3;0;3
ligand36810-0;7.078500000000009;0;4;0;11
ligand36811-0;3.386300000000001;0;3;0;4
ligand36812-0;3.093490000000001;0;3;0;4
ligand36813-0;6.804600000000004;2;1;2;4
ligand36814-0;1.1464999999999996;0;2;0;9
ligand36815-0;1.2681999999999998;0;1;0;6
ligand36816-0;5.579380000000004;1;3;0;3
ligand36817-0;5.062170000000004;3;3;0;3
ligand36818-0;7.170500000000006;5;0;0;8
ligand36819-0;4.505200000000002;0;4;0;7
ligand36820-0;2.05139;1;1;1;1
ligand36821-0;2.769210000000001;2;2;0;4
ligand36822-0;4.816600000000001;0;2;0;4
ligand36823-0;1.60179;2;0;1;2
ligand36824-0;7.716310000000007;0;3;0;15
ligand36825-0;3.438900000000001;0;0;0;6
ligand36826-0;3.958700000000003;0;3;0;5
ligand36827-0;3.1670000000000016;1;0;0;0
ligand36828-0;2.5585700000000022;0;0;0;11
ligand36829-0;2.5464;0;2;0;5
ligand36830-0;2.20097;1;0;1;2
ligand36831-0;3.5006000000000026;0;2;0;6
ligand36832-0;3.2001000000000017;0;1;0;4
ligand36833-0;4.809590000000003;1;2;0;3
ligand36834-0;3.892100000000002;0;3;0;14
ligand36835-0;3.0164000000000017;0;2;0;8
ligand36836-0;6.391480000000006;2;4;0;3
ligand36837-0;7.381500000000006;0;4;0;11
ligand36838-0;4.275980000000002;2;1;0;2
ligand36839-0;3.530300000000002;1;2;1;6
ligand36840-0;1.2157;0;1;0;3
ligand36841-0;5.869040000000006;0;4;0;9
ligand36842-0;0.9210899999999999;1;0;0;1
ligand36843-0;0.6529900000000001;1;0;0;7
ligand36844-0;7.943680000000009;0;5;0;16
ligand36845-0;2.2592;0;2;0;4
ligand36846-0;5.564690000000005;0;4;0;8
ligand36847-0;-0.5229;0;0;0;6
ligand36848-0;0.2222;0;1;0;1
ligand36849-0;3.183390000000001;1;1;0;0
ligand36850-0;1.1313999999999997;0;2;0;4
ligand36851-0;3.571790000000002;1;2;0;13
ligand36852-0;5.575690000000006;2;2;0;4
ligand36853-0;1.5627999999999995;0;3;0;5
ligand36854-0;2.670090000000001;5;0;4;2
ligand36855-0;7.495300000000008;2;4;2;8
ligand36856-0;3.933380000000003;4;0;1;9
ligand36857-0;3.2996000000000016;1;2;0;3
ligand36858-0;4.906100000000004;3;1;3;3
ligand36859-0;3.515600000000001;0;1;0;7
ligand36860-0;5.634600000000004;0;4;0;9
ligand36861-0;4.698950000000003;5;1;5;5
ligand36862-0;3.6281800000000013;1;0;0;8
ligand36863-0;3.150400000000001;0;3;0;4
ligand36864-0;4.653500000000003;1;2;1;4
ligand36865-0;-0.5592600000000001;0;0;0;2
ligand36866-0;0.9357600000000001;0;1;0;0
ligand36867-0;1.4894800000000001;0;3;0;3
ligand36868-0;-2.6606999999999976;1;0;1;0
ligand36869-0;4.044690000000002;2;2;0;2
ligand36870-0;1.93269;0;1;0;10
ligand36871-0;3.04029;0;2;0;5
ligand36872-0;-0.11650000000000005;0;0;0;2
ligand36873-0;3.531620000000001;0;2;0;6
ligand36874-0;5.844190000000005;1;4;0;3
ligand36875-0;1.3903800000000002;1;0;0;6
ligand36876-0;1.2026999999999999;0;3;0;2
ligand36877-0;2.0881999999999996;0;2;0;2
ligand36878-0;2.22699;2;1;0;1
ligand36879-0;2.2824;0;2;0;3
ligand36880-0;2.760620000000001;0;1;0;8
ligand36881-0;2.687900000000001;0;2;0;10
ligand36882-0;1.3727;0;1;0;7
ligand36883-0;0.5415;0;0;0;7
ligand36884-0;3.6578000000000026;0;3;0;15
ligand36885-0;3.7620000000000022;2;1;2;8
ligand36886-0;3.0540000000000003;0;2;0;8
ligand36887-0;4.805160000000003;1;0;0;7
ligand36888-0;4.589300000000004;0;4;0;7
ligand36889-0;0.5589999999999999;0;1;0;4
ligand36890-0;3.099800000000001;2;1;1;4
ligand36891-0;4.886970000000001;0;3;0;6
ligand36892-0;1.70679;1;0;0;1
ligand36893-0;1.67367;1;0;0;2
ligand36894-0;3.3690900000000035;0;1;0;12
ligand36895-0;2.22079;1;1;0;7
ligand36896-0;5.320800000000002;0;4;0;2
ligand36897-0;2.5672300000000003;1;1;0;3
ligand36898-0;2.5926;1;1;0;3
ligand36899-0;5.314640000000005;1;3;0;6
ligand36900-0;2.48919;0;3;0;5
ligand36901-0;5.395800000000004;0;2;0;12
ligand36902-0;4.298000000000003;0;3;0;5
ligand36903-0;2.4146599999999996;1;1;0;2
ligand36904-0;0.58179;1;0;0;4
ligand36905-0;1.24969;1;0;0;3
ligand36906-0;5.155100000000005;2;2;2;7
ligand36907-0;5.429190000000005;0;3;0;10
ligand36908-0;5.000390000000002;3;3;0;1
ligand36909-0;5.957790000000003;1;4;0;5
ligand36910-0;6.5213900000000065;2;3;0;12
ligand36911-0;6.9371000000000045;0;3;0;10
ligand36912-0;2.537470000000001;1;0;1;2
ligand36913-0;-0.9202000000000004;0;1;0;2
ligand36914-0;2.939890000000001;2;2;0;1
ligand36915-0;4.335400000000003;0;2;0;8
ligand36916-0;4.343200000000004;0;3;0;5
ligand36917-0;1.66268;1;0;0;9
ligand36918-0;3.807800000000001;0;4;0;3
ligand36919-0;3.912200000000002;0;0;0;8
ligand36920-0;5.063000000000003;3;0;3;0
ligand36921-0;0.8962;0;0;0;3
ligand36922-0;2.696500000000002;2;2;0;6
ligand36923-0;0.7489;1;0;1;7
ligand36924-0;-0.16327999999999998;0;1;0;3
ligand36925-0;1.2575899999999998;1;1;0;2
ligand36926-0;3.4048;1;0;1;4
ligand36927-0;3.5144900000000003;0;2;0;4
ligand36928-0;3.119690000000001;0;2;0;3
ligand36929-0;3.0157000000000007;0;2;0;5
ligand36930-0;7.740480000000007;1;4;0;8
ligand36931-0;2.77576;1;1;1;6
ligand36932-0;5.864990000000003;1;0;0;0
ligand36933-0;3.174900000000001;2;3;0;0
ligand36934-0;3.583280000000001;0;2;0;7
ligand36935-0;4.302900000000002;0;2;0;4
ligand36936-0;2.13507;1;1;0;2
ligand36937-0;6.685090000000006;3;3;1;4
ligand36938-0;4.866170000000003;0;2;0;4
ligand36939-0;5.739260000000004;0;4;0;7
ligand36940-0;1.75603;0;1;0;2
ligand36941-0;2.4581;1;3;0;4
ligand36942-0;2.7182900000000005;1;0;0;6
ligand36943-0;0.8469899999999999;1;0;1;1
ligand36944-0;1.8054999999999997;0;2;0;1
ligand36945-0;1.71998;1;0;1;1
ligand36946-0;2.7379900000000017;0;1;0;10
ligand36947-0;4.141800000000003;0;1;0;10
ligand36948-0;5.084360000000004;0;2;0;7
ligand36949-0;2.4875;0;3;0;0
ligand36950-0;1.8742000000000003;0;2;0;4
ligand36951-0;3.6590999999999996;0;2;0;6
ligand36952-0;4.550180000000003;0;2;0;7
ligand36953-0;2.9929000000000006;0;3;0;8
ligand36954-0;5.801360000000005;1;2;0;8
ligand36955-0;1.7943999999999998;1;2;1;4
ligand36956-0;2.0071999999999997;1;3;0;1
ligand36957-0;2.984300000000001;0;3;0;12
ligand36958-0;4.2496;0;2;0;5
ligand36959-0;6.002360000000006;0;3;0;15
ligand36960-0;3.952390000000002;0;2;0;3
ligand36961-0;7.181800000000011;1;5;1;13
ligand36962-0;2.441790000000001;0;1;0;5
ligand36963-0;6.0087900000000065;0;1;0;18
ligand36964-0;4.4631900000000035;0;4;0;8
ligand36965-0;1.5180900000000002;1;2;0;7
ligand36966-0;4.4715000000000025;1;3;1;4
ligand36967-0;-0.1048;0;0;0;5
ligand36968-0;1.35399;1;0;0;5
ligand36969-0;3.357240000000002;0;2;0;5
ligand36970-0;4.337400000000002;0;2;0;5
ligand36971-0;2.944210000000001;0;1;0;7
ligand36972-0;3.8210000000000024;0;2;0;10
ligand36973-0;4.002600000000003;1;0;0;1
ligand36974-0;2.5523000000000002;0;1;0;2
ligand36975-0;0.00934999999999997;2;0;2;1
ligand36976-0;-1.4127000000000003;0;0;0;4
ligand36977-0;3.686580000000002;0;3;0;4
ligand36978-0;1.9644799999999998;2;0;0;10
ligand36979-0;3.5455000000000023;0;4;0;11
ligand36980-0;6.121790000000005;1;0;0;0
ligand36981-0;2.5331900000000003;1;1;0;4
ligand36982-0;2.5791900000000005;2;0;0;3
ligand36983-0;-0.8709;0;1;0;8
ligand36984-0;3.8131400000000024;0;3;0;7
ligand36985-0;2.8332000000000006;1;2;0;2
ligand36986-0;3.089800000000002;0;3;0;2
ligand36987-0;5.274790000000002;1;2;0;2
ligand36988-0;8.336200000000003;0;4;0;9
ligand36989-0;7.1893000000000065;3;4;0;3
ligand36990-0;8.352510000000006;1;4;0;8
ligand36991-0;4.339200000000002;0;2;0;8
ligand36992-0;2.1028899999999995;1;2;0;3
ligand36993-0;6.444390000000005;1;5;0;4
ligand36994-0;5.525220000000006;0;3;0;11
ligand36995-0;0.35700000000000004;0;1;0;4
ligand36996-0;4.2046800000000015;0;4;0;7
ligand36997-0;4.191690000000002;1;2;0;4
ligand36998-0;2.5287000000000006;0;0;0;4
ligand36999-0;7.728520000000007;1;3;0;10
ligand37000-0;1.5241199999999997;0;1;0;4
ligand37001-0;4.810100000000004;0;2;0;4
ligand37002-0;5.419400000000003;1;0;0;12
ligand37003-0;3.915280000000002;0;4;0;9
ligand37004-0;4.872800000000004;0;4;0;3
ligand37005-0;2.0241;1;2;0;0
ligand37006-0;1.9508000000000003;0;2;0;7
ligand37007-0;3.078380000000001;2;0;0;5
ligand37008-0;8.026810000000008;0;4;0;10
ligand37009-0;1.0994;3;1;2;0
ligand37010-0;1.3334199999999996;0;2;0;9
ligand37011-0;4.756100000000001;0;2;0;2
ligand37012-0;3.184700000000002;0;2;0;6
ligand37013-0;4.775710000000002;2;2;2;2
ligand37014-0;4.170200000000004;1;2;1;2
ligand37015-0;4.482660000000002;0;0;0;13
ligand37016-0;7.620790000000007;0;1;0;10
ligand37017-0;6.6238000000000055;1;2;1;8
ligand37018-0;4.023500000000004;0;3;0;7
ligand37019-0;6.074870000000003;1;3;0;7
ligand37020-0;1.00388;1;0;1;1
ligand37021-0;5.494910000000005;1;4;0;4
ligand37022-0;9.181999999999997;0;7;0;5
ligand37023-0;-0.41680000000000017;0;0;0;1
ligand37024-0;7.156300000000006;5;1;4;1
ligand37025-0;3.0532000000000012;0;3;0;4
ligand37026-0;2.8687000000000005;2;1;1;3
ligand37027-0;8.687190000000003;5;0;5;0
ligand37028-0;1.7900000000000003;0;0;0;8
ligand37029-0;4.021400000000002;0;4;0;5
ligand37030-0;3.721790000000002;1;2;0;4
ligand37031-0;8.758700000000005;1;2;0;4
ligand37032-0;6.786200000000004;1;4;0;3
ligand37033-0;6.214200000000004;0;4;0;5
ligand37034-0;-1.1400000000000001;0;0;0;11
ligand37035-0;6.7493000000000025;0;3;0;13
ligand37036-0;6.6065800000000054;0;3;0;10
ligand37037-0;1.0908199999999997;0;2;0;4
ligand37038-0;6.709700000000005;0;2;0;14
ligand37039-0;5.381880000000006;0;3;0;11
ligand37040-0;5.1529000000000025;0;2;0;3
ligand37041-0;6.3353200000000065;0;4;0;13
ligand37042-0;2.8203900000000006;1;2;0;5
ligand37043-0;0.98108;2;0;0;5
ligand37044-0;2.6124;0;2;0;3
ligand37045-0;1.1866999999999999;1;1;0;0
ligand37046-0;1.9092999999999998;0;2;0;6
ligand37047-0;2.5524000000000013;2;1;0;14
ligand37048-0;5.964200000000007;0;4;0;13
ligand37049-0;3.128990000000001;2;2;0;2
ligand37050-0;3.843580000000002;0;2;0;8
ligand37051-0;4.927820000000002;0;5;0;4
ligand37052-0;1.90679;2;2;0;0
ligand37053-0;4.526600000000003;0;4;0;2
ligand37054-0;0.2149999999999999;1;0;1;2
ligand37055-0;2.378470000000001;1;0;1;4
ligand37056-0;2.7126900000000003;1;2;0;2
ligand37057-0;1.3637000000000001;0;2;0;1
ligand37058-0;1.8615799999999998;3;0;0;12
ligand37059-0;3.8728900000000044;1;2;1;9
ligand37060-0;1.21669;1;0;0;5
ligand37061-0;1.2039199999999999;0;1;0;2
ligand37062-0;2.8142000000000005;0;2;0;8
ligand37063-0;1.5362999999999998;0;3;0;3
ligand37064-0;3.8194000000000017;0;3;0;11
ligand37065-0;3.5888800000000014;0;0;0;9
ligand37066-0;3.3344000000000005;0;2;0;4
ligand37067-0;8.965900000000001;0;2;0;18
ligand37068-0;-0.8644000000000001;0;0;0;5
ligand37069-0;5.799380000000006;2;2;2;5
ligand37070-0;4.364580000000003;2;2;1;1
ligand37071-0;1.7841799999999999;2;0;0;6
ligand37072-0;3.556090000000002;0;2;0;4
ligand37073-0;7.124500000000007;0;4;0;8
ligand37074-0;5.3368000000000055;4;2;4;9
ligand37075-0;-0.30280000000000007;0;0;0;4
ligand37076-0;2.629760000000001;2;0;1;5
ligand37077-0;0.17379999999999998;0;0;0;4
ligand37078-0;4.303990000000002;0;2;0;6
ligand37079-0;3.3802000000000025;0;2;0;5
ligand37080-0;3.9956000000000014;0;0;0;6
ligand37081-0;7.127300000000004;2;2;2;4
ligand37082-0;-0.7779;0;0;0;2
ligand37083-0;4.7813000000000025;0;4;0;1
ligand37084-0;-1.57151;1;0;1;2
ligand37085-0;-0.8021000000000003;1;0;0;0
ligand37086-0;4.113890000000002;0;1;0;10
ligand37087-0;6.448140000000006;0;3;0;11
ligand37088-0;2.5568800000000005;2;1;0;3
ligand37089-0;2.8717000000000006;0;2;0;5
ligand37090-0;3.5878000000000023;0;1;0;8
ligand37091-0;4.225500000000005;0;4;0;8
ligand37092-0;1.24155;0;0;0;6
ligand37093-0;4.699220000000003;0;1;0;2
ligand37094-0;2.3197;0;2;0;4
ligand37095-0;3.6136800000000022;1;1;0;5
ligand37096-0;-3.288599999999999;1;0;1;6
ligand37097-0;1.9500999999999997;0;3;0;5
ligand37098-0;0.9254999999999998;1;0;1;1
ligand37099-0;1.8899199999999998;1;1;1;5
ligand37100-0;3.807800000000001;0;4;0;3
ligand37101-0;1.1787999999999994;3;0;3;12
ligand37102-0;2.4606400000000006;2;2;0;6
ligand37103-0;6.510390000000005;1;2;0;11
ligand37104-0;5.021600000000005;0;2;0;17
ligand37105-0;7.945170000000007;4;1;0;2
ligand37106-0;4.5276400000000026;1;1;1;3
ligand37107-0;5.331500000000003;0;3;0;6
ligand37108-0;3.007800000000002;0;2;0;6
ligand37109-0;6.109170000000002;2;0;0;12
ligand37110-0;-0.0835100000000002;0;0;0;9
ligand37111-0;5.140300000000003;0;1;0;11
ligand37112-0;3.625000000000001;0;2;0;9
ligand37113-0;5.619400000000003;0;3;0;7
ligand37114-0;2.636000000000001;2;0;2;4
ligand37115-0;4.027900000000002;1;4;0;2
ligand37116-0;5.523120000000004;0;2;0;9
ligand37117-0;1.9349999999999996;0;2;0;0
ligand37118-0;6.125990000000005;2;0;1;3
ligand37119-0;8.359290000000003;1;5;0;3
ligand37120-0;4.949750000000003;1;3;0;6
ligand37121-0;3.185790000000001;1;1;0;5
ligand37122-0;1.6905999999999997;0;1;0;11
ligand37123-0;3.4843600000000006;0;2;0;7
ligand37124-0;-0.6396000000000004;2;0;2;11
ligand37125-0;1.0815899999999998;0;0;0;4
ligand37126-0;3.562000000000002;0;2;0;14
ligand37127-0;6.2488900000000065;0;3;0;13
ligand37128-0;5.136400000000004;0;3;0;4
ligand37129-0;1.5392;0;1;0;5
ligand37130-0;5.888300000000005;1;4;1;8
ligand37131-0;0.6226900000000001;1;1;0;3
ligand37132-0;3.317520000000002;0;2;0;12
ligand37133-0;7.246200000000004;0;6;0;8
ligand37134-0;3.7201000000000004;0;2;0;2
ligand37135-0;3.1134000000000013;2;0;0;12
ligand37136-0;2.05389;2;1;1;1
ligand37137-0;0.9325;0;1;0;6
ligand37138-0;7.756580000000006;5;1;3;5
ligand37139-0;2.04089;1;0;0;6
ligand37140-0;4.221190000000002;0;2;0;8
ligand37141-0;4.727500000000003;0;2;0;6
ligand37142-0;2.0957;0;2;0;3
ligand37143-0;2.2163000000000004;0;2;0;0
ligand37144-0;1.64259;1;1;0;1
ligand37145-0;3.8233900000000016;2;0;1;2
ligand37146-0;2.0877999999999997;0;2;0;13
ligand37147-0;3.312100000000001;0;4;0;1
ligand37148-0;4.956200000000003;0;0;0;14
ligand37149-0;9.490889999999998;2;4;0;11
ligand37150-0;5.303100000000005;0;3;0;9
ligand37151-0;4.705590000000001;1;2;0;7
ligand37152-0;1.7417;0;1;0;3
ligand37153-0;1.49542;0;1;0;2
ligand37154-0;1.4007999999999998;0;1;0;3
ligand37155-0;0.7213999999999998;0;2;0;2
ligand37156-0;4.396200000000002;0;3;0;7
ligand37157-0;6.034400000000006;0;5;0;6
ligand37158-0;4.3147100000000025;1;2;0;5
ligand37159-0;7.856400000000004;0;3;0;11
ligand37160-0;8.446300000000004;1;4;1;14
ligand37161-0;7.129800000000006;1;4;1;4
ligand37162-0;4.121600000000002;0;3;0;3
ligand37163-0;1.3292699999999997;0;0;0;7
ligand37164-0;6.3765000000000045;0;2;0;8
ligand37165-0;3.9841000000000033;0;0;0;10
ligand37166-0;5.562000000000004;1;2;0;6
ligand37167-0;1.45198;0;0;0;5
ligand37168-0;3.4926000000000013;0;2;0;3
ligand37169-0;3.304780000000001;1;1;0;3
ligand37170-0;4.081570000000003;3;0;3;4
ligand37171-0;7.314190000000009;1;5;0;8
ligand37172-0;1.7906;0;1;0;2
ligand37173-0;5.894480000000002;2;1;0;8
ligand37174-0;2.1473700000000004;0;1;0;5
ligand37175-0;4.868400000000005;0;3;0;4
ligand37176-0;2.5642799999999997;1;0;1;3
ligand37177-0;3.1626899999999996;1;0;0;1
ligand37178-0;2.0569800000000007;0;1;0;1
ligand37179-0;3.4448;1;0;1;0
ligand37180-0;1.5784000000000002;1;2;1;8
ligand37181-0;5.806200000000005;0;5;0;9
ligand37182-0;8.887890000000002;2;5;0;8
ligand37183-0;0.3439700000000001;1;0;0;4
ligand37184-0;7.462800000000003;1;2;1;8
ligand37185-0;7.520200000000003;0;0;0;5
ligand37186-0;3.350220000000001;0;3;0;4
ligand37187-0;-0.71291;0;0;0;1
ligand37188-0;2.4210900000000004;0;0;0;2
ligand37189-0;0.5233;0;0;0;5
ligand37190-0;1.0063;0;1;0;4
ligand37191-0;1.0063;0;1;0;4
ligand37192-0;3.0002900000000015;0;2;0;4
ligand37193-0;4.247490000000003;1;3;0;4
ligand37194-0;6.372600000000008;0;7;0;9
ligand37195-0;0.7705;0;0;0;6
ligand37196-0;3.357100000000001;0;1;0;8
ligand37197-0;5.483270000000004;0;1;0;11
ligand37198-0;1.9822999999999995;0;2;0;4
ligand37199-0;4.8594700000000035;1;2;0;6
ligand37200-0;3.143390000000001;2;1;2;6
ligand37201-0;2.975200000000002;0;1;0;8
ligand37202-0;7.473320000000006;0;4;0;9
ligand37203-0;6.046970000000004;1;4;0;10
ligand37204-0;2.7103200000000003;0;3;0;3
ligand37205-0;7.961780000000005;4;2;0;6
ligand37206-0;6.788200000000007;2;6;0;7
ligand37207-0;3.3045999999999993;0;2;0;3
ligand37208-0;1.6106800000000001;0;0;0;3
ligand37209-0;1.2702999999999998;1;0;1;6
ligand37210-0;5.2965000000000035;1;3;0;4
ligand37211-0;0.81499;0;0;0;0
ligand37212-0;4.308600000000002;0;2;0;7
ligand37213-0;4.571300000000003;0;2;0;10
ligand37214-0;2.7230000000000008;0;4;0;3
ligand37215-0;4.966000000000003;0;3;0;9
ligand37216-0;1.4710999999999999;0;2;0;7
ligand37217-0;9.908599999999996;0;7;0;10
ligand37218-0;2.5378000000000007;0;2;0;3
ligand37219-0;0.0865999999999999;1;0;0;2
ligand37220-0;3.947670000000004;2;0;0;11
ligand37221-0;-0.7082999999999999;1;0;0;2
ligand37222-0;2.877090000000001;1;0;0;4
ligand37223-0;3.942400000000002;1;2;0;4
ligand37224-0;4.506600000000002;0;3;0;1
ligand37225-0;2.1268199999999995;0;1;0;11
ligand37226-0;1.99502;0;1;0;1
ligand37227-0;3.562700000000002;1;2;1;4
ligand37228-0;3.5307900000000014;1;1;0;5
ligand37229-0;2.7688700000000006;3;0;0;18
ligand37230-0;0.8145;0;0;0;13
ligand37231-0;6.349200000000008;1;4;0;8
ligand37232-0;4.248300000000006;4;2;4;6
ligand37233-0;7.174600000000005;2;2;2;4
ligand37234-0;1.6960999999999997;0;1;0;2
ligand37235-0;1.39409;1;0;0;6
ligand37236-0;4.458300000000002;0;2;0;9
ligand37237-0;5.424990000000003;1;2;0;5
ligand37238-0;8.9434;1;2;1;4
ligand37239-0;3.267190000000001;1;0;0;5
ligand37240-0;8.056480000000008;3;4;0;6
ligand37241-0;5.061220000000003;0;4;0;8
ligand37242-0;3.5455000000000023;2;1;1;5
ligand37243-0;4.598390000000004;1;2;0;6
ligand37244-0;-0.008000000000000118;0;0;0;6
ligand37245-0;8.279200000000005;0;5;0;5
ligand37246-0;6.303800000000003;0;4;0;7
ligand37247-0;1.8186;0;1;0;0
ligand37248-0;6.286200000000004;1;4;0;2
ligand37249-0;8.372000000000005;1;6;0;6
ligand37250-0;3.547400000000003;0;3;0;4
ligand37251-0;7.751200000000007;1;3;1;13
ligand37252-0;9.289799999999998;0;8;0;10
ligand37253-0;3.6800200000000016;0;2;0;4
ligand37254-0;3.498800000000001;0;2;0;1
ligand37255-0;3.990000000000003;0;3;0;7
ligand37256-0;3.1674000000000007;1;1;0;10
ligand37257-0;10.157070000000003;5;3;1;3
ligand37258-0;9.16798;2;2;0;15
ligand37259-0;2.14412;0;2;0;3
ligand37260-0;6.837800000000005;0;2;0;11
ligand37261-0;5.150400000000006;0;1;0;6
ligand37262-0;3.739200000000002;0;2;0;6
ligand37263-0;3.8188900000000032;1;2;0;8
ligand37264-0;2.2279;0;1;0;13
ligand37265-0;2.4677900000000017;0;1;0;6
ligand37266-0;4.690880000000003;0;2;0;6
ligand37267-0;2.3944;1;1;0;5
ligand37268-0;4.628000000000003;0;5;0;5
ligand37269-0;2.4681000000000006;0;2;0;6
ligand37270-0;3.193690000000001;2;0;1;6
ligand37271-0;4.339800000000002;0;1;0;1
ligand37272-0;6.400500000000007;1;5;0;8
ligand37273-0;1.5719899999999998;1;1;0;2
ligand37274-0;3.08789;1;0;0;2
ligand37275-0;-0.10090000000000016;0;1;0;0
ligand37276-0;5.651880000000005;1;3;0;6
ligand37277-0;4.9218700000000055;1;3;0;4
ligand37278-0;0.6114799999999997;0;1;0;3
ligand37279-0;5.5332000000000034;0;5;0;6
ligand37280-0;1.96427;2;0;1;1
ligand37281-0;4.082970000000004;4;1;0;8
ligand37282-0;1.09199;1;0;0;3
ligand37283-0;7.635100000000005;1;0;1;18
ligand37284-0;5.108220000000003;0;3;0;5
ligand37285-0;3.3131900000000023;0;1;0;7
ligand37286-0;1.73518;1;0;0;5
ligand37287-0;10.213199999999995;0;6;0;8
ligand37288-0;-3.253999999999998;2;0;2;4
ligand37289-0;-0.13380000000000003;0;1;0;6
ligand37290-0;8.579020000000002;0;5;0;4
ligand37291-0;3.1251800000000003;0;1;0;8
ligand37292-0;4.3765700000000045;0;3;0;8
ligand37293-0;8.227210000000007;1;4;0;8
